"IM Race-Ethnicity no Unknown","Age at death 18_Age Categories for NordPred","IM Subsite","IM Histology with All","IM 5-year LATEST","Crude Rate","Count","Population"
3,2,2,0,2,^,^,3420765
3,2,2,0,3,^,^,3738823
3,2,2,1,0,^,^,2916184
3,2,2,1,1,^,^,3169273
3,2,2,1,2,^,^,3420765
3,2,2,1,3,^,^,3738823
3,2,2,2,0,^,^,2916184
3,2,2,2,1,^,^,3169273
3,2,2,2,2,^,^,3420765
3,2,2,2,3,^,^,3738823
3,2,3,0,0,^,^,2916184
3,2,3,0,1,^,^,3169273
3,2,3,0,2,^,^,3420765
3,2,3,0,3,^,^,3738823
3,2,3,1,0,^,^,2916184
3,2,3,1,1,^,^,3169273
3,2,3,1,2,^,^,3420765
3,2,3,1,3,^,^,3738823
3,2,3,2,0,^,^,2916184
3,2,3,2,1,^,^,3169273
3,2,3,2,2,^,^,3420765
3,2,3,2,3,^,^,3738823
3,3,0,0,0,^,^,2976433
3,3,0,0,1,^,^,3348966
3,3,0,0,2,^,^,3527012
3,3,0,0,3,^,^,3733295
3,3,0,1,0,^,^,2976433
3,3,0,1,1,^,^,3348966
3,3,0,1,2,^,^,3527012
3,3,0,1,3,^,^,3733295
3,3,0,2,0,^,^,2976433
3,3,0,2,1,^,^,3348966
3,3,0,2,2,^,^,3527012
3,3,0,2,3,^,^,3733295
3,3,1,0,0,^,^,2976433
3,3,1,0,1,^,^,3348966
3,3,1,0,2,^,^,3527012
3,3,1,0,3,^,^,3733295
3,3,1,1,0,^,^,2976433
3,3,1,1,1,^,^,3348966
3,3,1,1,2,^,^,3527012
3,3,1,1,3,^,^,3733295
3,3,1,2,0,^,^,2976433
3,3,1,2,1,^,^,3348966
3,3,1,2,2,^,^,3527012
3,3,1,2,3,^,^,3733295
3,3,2,0,0,^,^,2976433
3,3,2,0,1,^,^,3348966
3,3,2,0,2,^,^,3527012
3,3,2,0,3,^,^,3733295
3,3,2,1,0,^,^,2976433
3,3,2,1,1,^,^,3348966
3,3,2,1,2,^,^,3527012
3,3,2,1,3,^,^,3733295
3,3,2,2,0,^,^,2976433
3,3,2,2,1,^,^,3348966
3,3,2,2,2,^,^,3527012
3,3,2,2,3,^,^,3733295
3,3,3,0,0,^,^,2976433
3,3,3,0,1,^,^,3348966
3,3,3,0,2,^,^,3527012
3,3,3,0,3,^,^,3733295
3,3,3,1,0,^,^,2976433
3,3,3,1,1,^,^,3348966
3,3,3,1,2,^,^,3527012
3,3,3,1,3,^,^,3733295
3,3,3,2,0,^,^,2976433
3,3,3,2,1,^,^,3348966
3,3,3,2,2,^,^,3527012
3,3,3,2,3,^,^,3733295
3,4,0,0,0,^,^,3350538
3,4,0,0,1,^,^,3682106
3,4,0,0,2,^,^,4129770
3,4,0,0,3,0.24,10,4175588
3,4,0,1,0,^,^,3350538
3,4,0,1,1,^,^,3682106
3,4,0,1,2,^,^,4129770
3,4,0,1,3,0.24,10,4175588
3,4,0,2,0,^,^,3350538
3,4,0,2,1,^,^,3682106
3,4,0,2,2,^,^,4129770
3,4,0,2,3,^,^,4175588
3,4,1,0,0,^,^,3350538
3,4,1,0,1,^,^,3682106
3,4,1,0,2,^,^,4129770
3,4,1,0,3,^,^,4175588
3,4,1,1,0,^,^,3350538
3,4,1,1,1,^,^,3682106
3,4,1,1,2,^,^,4129770
3,4,1,1,3,^,^,4175588
3,4,1,2,0,^,^,3350538
3,4,1,2,1,^,^,3682106
3,4,1,2,2,^,^,4129770
3,4,1,2,3,^,^,4175588
3,4,2,0,0,^,^,3350538
3,4,2,0,1,^,^,3682106
3,4,2,0,2,^,^,4129770
3,4,2,0,3,^,^,4175588
3,4,2,1,0,^,^,3350538
3,4,2,1,1,^,^,3682106
3,4,2,1,2,^,^,4129770
3,4,2,1,3,^,^,4175588
3,4,2,2,0,^,^,3350538
3,4,2,2,1,^,^,3682106
3,4,2,2,2,^,^,4129770
3,4,2,2,3,^,^,4175588
3,4,3,0,0,^,^,3350538
3,4,3,0,1,^,^,3682106
3,4,3,0,2,^,^,4129770
3,4,3,0,3,^,^,4175588
3,4,3,1,0,^,^,3350538
3,4,3,1,1,^,^,3682106
3,4,3,1,2,^,^,4129770
3,4,3,1,3,^,^,4175588
3,4,3,2,0,^,^,3350538
3,4,3,2,1,^,^,3682106
3,4,3,2,2,^,^,4129770
3,4,3,2,3,^,^,4175588
3,5,0,0,0,^,^,3734360
3,5,0,0,1,0.33,14,4217008
3,5,0,0,2,0.26,12,4586694
3,5,0,0,3,0.39,21,5345267
3,5,0,1,0,^,^,3734360
3,5,0,1,1,0.33,14,4217008
3,5,0,1,2,0.26,12,4586694
3,5,0,1,3,0.39,21,5345267
3,5,0,2,0,^,^,3734360
3,5,0,2,1,^,^,4217008
3,5,0,2,2,^,^,4586694
3,5,0,2,3,^,^,5345267
3,5,1,0,0,^,^,3734360
3,5,1,0,1,^,^,4217008
3,5,1,0,2,^,^,4586694
3,5,1,0,3,^,^,5345267
3,5,1,1,0,^,^,3734360
3,5,1,1,1,^,^,4217008
3,5,1,1,2,^,^,4586694
3,5,1,1,3,^,^,5345267
3,5,1,2,0,^,^,3734360
3,5,1,2,1,^,^,4217008
3,5,1,2,2,^,^,4586694
3,5,1,2,3,^,^,5345267
3,5,2,0,0,^,^,3734360
3,5,2,0,1,^,^,4217008
3,5,2,0,2,^,^,4586694
3,5,2,0,3,^,^,5345267
3,5,2,1,0,^,^,3734360
3,5,2,1,1,^,^,4217008
3,5,2,1,2,^,^,4586694
3,5,2,1,3,^,^,5345267
3,5,2,2,0,^,^,3734360
3,5,2,2,1,^,^,4217008
3,5,2,2,2,^,^,4586694
3,5,2,2,3,^,^,5345267
3,5,3,0,0,^,^,3734360
3,5,3,0,1,^,^,4217008
3,5,3,0,2,^,^,4586694
3,5,3,0,3,0.22,12,5345267
3,5,3,1,0,^,^,3734360
3,5,3,1,1,^,^,4217008
3,5,3,1,2,^,^,4586694
3,5,3,1,3,0.22,12,5345267
3,5,3,2,0,^,^,3734360
3,5,3,2,1,^,^,4217008
3,5,3,2,2,^,^,4586694
3,5,3,2,3,^,^,5345267
3,6,0,0,0,0.71,27,3825960
3,6,0,0,1,0.69,29,4176687
3,6,0,0,2,0.41,19,4642240
3,6,0,0,3,0.48,26,5425768
3,6,0,1,0,0.71,27,3825960
3,6,0,1,1,0.69,29,4176687
3,6,0,1,2,0.39,18,4642240
3,6,0,1,3,0.44,24,5425768
3,6,0,2,0,^,^,3825960
3,6,0,2,1,^,^,4176687
3,6,0,2,2,^,^,4642240
3,6,0,2,3,^,^,5425768
3,6,1,0,0,^,^,3825960
3,6,1,0,1,^,^,4176687
3,6,1,0,2,^,^,4642240
3,6,1,0,3,^,^,5425768
3,6,1,1,0,^,^,3825960
3,6,1,1,1,^,^,4176687
3,6,1,1,2,^,^,4642240
3,6,1,1,3,^,^,5425768
3,6,1,2,0,^,^,3825960
3,6,1,2,1,^,^,4176687
3,6,1,2,2,^,^,4642240
3,6,1,2,3,^,^,5425768
3,6,2,0,0,0.37,14,3825960
3,6,2,0,1,0.34,14,4176687
3,6,2,0,2,0.22,10,4642240
3,6,2,0,3,0.20,11,5425768
3,6,2,1,0,0.37,14,3825960
3,6,2,1,1,0.34,14,4176687
3,6,2,1,2,0.22,10,4642240
3,6,2,1,3,0.18,10,5425768
3,6,2,2,0,^,^,3825960
3,6,2,2,1,^,^,4176687
3,6,2,2,2,^,^,4642240
3,6,2,2,3,^,^,5425768
3,6,3,0,0,^,^,3825960
3,6,3,0,1,0.34,14,4176687
3,6,3,0,2,^,^,4642240
3,6,3,0,3,0.20,11,5425768
3,6,3,1,0,^,^,3825960
3,6,3,1,1,0.34,14,4176687
3,6,3,1,2,^,^,4642240
3,6,3,1,3,0.18,10,5425768
3,6,3,2,0,^,^,3825960
3,6,3,2,1,^,^,4176687
3,6,3,2,2,^,^,4642240
3,6,3,2,3,^,^,5425768
3,7,0,0,0,0.99,36,3621949
3,7,0,0,1,1.17,49,4195007
3,7,0,0,2,0.92,42,4579067
3,7,0,0,3,0.97,50,5146712
3,7,0,1,0,0.97,35,3621949
3,7,0,1,1,1.07,45,4195007
3,7,0,1,2,0.85,39,4579067
3,7,0,1,3,0.87,45,5146712
3,7,0,2,0,^,^,3621949
3,7,0,2,1,^,^,4195007
3,7,0,2,2,^,^,4579067
3,7,0,2,3,^,^,5146712
3,7,1,0,0,^,^,3621949
3,7,1,0,1,^,^,4195007
3,7,1,0,2,^,^,4579067
3,7,1,0,3,^,^,5146712
3,7,1,1,0,^,^,3621949
3,7,1,1,1,^,^,4195007
3,7,1,1,2,^,^,4579067
3,7,1,1,3,^,^,5146712
3,7,1,2,0,^,^,3621949
3,7,1,2,1,^,^,4195007
3,7,1,2,2,^,^,4579067
3,7,1,2,3,^,^,5146712
3,7,2,0,0,0.55,20,3621949
3,7,2,0,1,0.72,30,4195007
3,7,2,0,2,0.52,24,4579067
3,7,2,0,3,0.52,27,5146712
3,7,2,1,0,0.55,20,3621949
3,7,2,1,1,0.64,27,4195007
3,7,2,1,2,0.50,23,4579067
3,7,2,1,3,0.49,25,5146712
3,7,2,2,0,^,^,3621949
3,7,2,2,1,^,^,4195007
3,7,2,2,2,^,^,4579067
3,7,2,2,3,^,^,5146712
3,7,3,0,0,0.41,15,3621949
3,7,3,0,1,0.36,15,4195007
3,7,3,0,2,0.31,14,4579067
3,7,3,0,3,0.35,18,5146712
3,7,3,1,0,0.39,14,3621949
3,7,3,1,1,0.33,14,4195007
3,7,3,1,2,0.26,12,4579067
3,7,3,1,3,0.31,16,5146712
3,7,3,2,0,^,^,3621949
3,7,3,2,1,^,^,4195007
3,7,3,2,2,^,^,4579067
3,7,3,2,3,^,^,5146712
3,8,0,0,0,0.29,75,26065687
3,8,0,0,1,0.35,102,29059432
3,8,0,0,2,0.25,79,31916926
3,8,0,0,3,0.30,108,35471016
3,8,0,1,0,0.28,74,26065687
3,8,0,1,1,0.33,97,29059432
3,8,0,1,2,0.23,74,31916926
3,8,0,1,3,0.28,100,35471016
3,8,0,2,0,^,^,26065687
3,8,0,2,1,^,^,29059432
3,8,0,2,2,^,^,31916926
3,8,0,2,3,^,^,35471016
3,8,1,0,0,^,^,26065687
3,8,1,0,1,^,^,29059432
3,8,1,0,2,^,^,31916926
3,8,1,0,3,0.04,14,35471016
3,8,1,1,0,^,^,26065687
3,8,1,1,1,^,^,29059432
3,8,1,1,2,^,^,31916926
3,8,1,1,3,0.04,13,35471016
3,8,1,2,0,^,^,26065687
3,8,1,2,1,^,^,29059432
3,8,1,2,2,^,^,31916926
3,8,1,2,3,^,^,35471016
3,8,2,0,0,0.16,43,26065687
3,8,2,0,1,0.20,57,29059432
3,8,2,0,2,0.14,44,31916926
3,8,2,0,3,0.14,49,35471016
3,8,2,1,0,0.16,43,26065687
3,8,2,1,1,0.18,53,29059432
3,8,2,1,2,0.13,42,31916926
3,8,2,1,3,0.13,45,35471016
3,8,2,2,0,^,^,26065687
3,8,2,2,1,^,^,29059432
3,8,2,2,2,^,^,31916926
3,8,2,2,3,^,^,35471016
3,8,3,0,0,0.10,25,26065687
3,8,3,0,1,0.13,37,29059432
3,8,3,0,2,0.09,29,31916926
3,8,3,0,3,0.13,45,35471016
3,8,3,1,0,0.09,24,26065687
3,8,3,1,1,0.12,36,29059432
3,8,3,1,2,0.08,26,31916926
3,8,3,1,3,0.12,42,35471016
3,8,3,2,0,^,^,26065687
3,8,3,2,1,^,^,29059432
3,8,3,2,2,^,^,31916926
3,8,3,2,3,^,^,35471016
3,9,0,0,0,2.01,70,3486193
3,9,0,0,1,2.30,89,3872110
3,9,0,0,2,1.66,74,4459128
3,9,0,0,3,1.75,85,4866748
3,9,0,1,0,1.84,64,3486193
3,9,0,1,1,2.14,83,3872110
3,9,0,1,2,1.59,71,4459128
3,9,0,1,3,1.60,78,4866748
3,9,0,2,0,^,^,3486193
3,9,0,2,1,^,^,3872110
3,9,0,2,2,^,^,4459128
3,9,0,2,3,^,^,4866748
3,9,1,0,0,^,^,3486193
3,9,1,0,1,^,^,3872110
3,9,1,0,2,^,^,4459128
3,9,1,0,3,0.25,12,4866748
3,9,1,1,0,^,^,3486193
3,9,1,1,1,^,^,3872110
3,9,1,1,2,^,^,4459128
3,9,1,1,3,0.25,12,4866748
3,9,1,2,0,^,^,3486193
3,9,1,2,1,^,^,3872110
3,9,1,2,2,^,^,4459128
3,9,1,2,3,^,^,4866748
3,9,2,0,0,0.89,31,3486193
3,9,2,0,1,1.16,45,3872110
3,9,2,0,2,0.99,44,4459128
3,9,2,0,3,1.07,52,4866748
3,9,2,1,0,0.89,31,3486193
3,9,2,1,1,1.14,44,3872110
3,9,2,1,2,0.94,42,4459128
3,9,2,1,3,1.05,51,4866748
3,9,2,2,0,^,^,3486193
3,9,2,2,1,^,^,3872110
3,9,2,2,2,^,^,4459128
3,9,2,2,3,^,^,4866748
3,9,3,0,0,0.89,31,3486193
3,9,3,0,1,0.96,37,3872110
3,9,3,0,2,0.47,21,4459128
3,9,3,0,3,0.43,21,4866748
3,9,3,1,0,0.72,25,3486193
3,9,3,1,1,0.83,32,3872110
3,9,3,1,2,0.45,20,4459128
3,9,3,1,3,0.31,15,4866748
3,9,3,2,0,^,^,3486193
3,9,3,2,1,^,^,3872110
3,9,3,2,2,^,^,4459128
3,9,3,2,3,^,^,4866748
3,10,0,0,0,2.98,95,3187116
3,10,0,0,1,3.21,119,3708300
3,10,0,0,2,2.63,107,4073418
3,10,0,0,3,2.29,106,4620707
3,10,0,1,0,2.86,91,3187116
3,10,0,1,1,3.05,113,3708300
3,10,0,1,2,2.33,95,4073418
3,10,0,1,3,2.19,101,4620707
3,10,0,2,0,^,^,3187116
3,10,0,2,1,^,^,3708300
3,10,0,2,2,^,^,4073418
3,10,0,2,3,^,^,4620707
3,10,1,0,0,^,^,3187116
3,10,1,0,1,0.40,15,3708300
3,10,1,0,2,0.29,12,4073418
3,10,1,0,3,0.32,15,4620707
3,10,1,1,0,^,^,3187116
3,10,1,1,1,0.38,14,3708300
3,10,1,1,2,0.25,10,4073418
3,10,1,1,3,0.32,15,4620707
3,10,1,2,0,^,^,3187116
3,10,1,2,1,^,^,3708300
3,10,1,2,2,^,^,4073418
3,10,1,2,3,^,^,4620707
3,10,2,0,0,1.51,48,3187116
3,10,2,0,1,1.73,64,3708300
3,10,2,0,2,1.30,53,4073418
3,10,2,0,3,1.21,56,4620707
3,10,2,1,0,1.47,47,3187116
3,10,2,1,1,1.73,64,3708300
3,10,2,1,2,1.23,50,4073418
3,10,2,1,3,1.19,55,4620707
3,10,2,2,0,^,^,3187116
3,10,2,2,1,^,^,3708300
3,10,2,2,2,^,^,4073418
3,10,2,2,3,^,^,4620707
3,10,3,0,0,1.22,39,3187116
3,10,3,0,1,1.08,40,3708300
3,10,3,0,2,1.03,42,4073418
3,10,3,0,3,0.76,35,4620707
3,10,3,1,0,1.13,36,3187116
3,10,3,1,1,0.94,35,3708300
3,10,3,1,2,0.86,35,4073418
3,10,3,1,3,0.67,31,4620707
3,10,3,2,0,^,^,3187116
3,10,3,2,1,^,^,3708300
3,10,3,2,2,^,^,4073418
3,10,3,2,3,^,^,4620707
3,11,0,0,0,4.34,119,2742636
3,11,0,0,1,4.58,154,3365846
3,11,0,0,2,4.57,176,3853159
3,11,0,0,3,3.78,157,4156785
3,11,0,1,0,4.12,113,2742636
3,11,0,1,1,4.07,137,3365846
3,11,0,1,2,4.33,167,3853159
3,11,0,1,3,3.54,147,4156785
3,11,0,2,0,^,^,2742636
3,11,0,2,1,^,^,3365846
3,11,0,2,2,^,^,3853159
3,11,0,2,3,^,^,4156785
3,11,1,0,0,0.47,13,2742636
3,11,1,0,1,0.68,23,3365846
3,11,1,0,2,0.44,17,3853159
3,11,1,0,3,0.55,23,4156785
3,11,1,1,0,0.44,12,2742636
3,11,1,1,1,0.53,18,3365846
3,11,1,1,2,0.39,15,3853159
3,11,1,1,3,0.53,22,4156785
3,11,1,2,0,^,^,2742636
3,11,1,2,1,^,^,3365846
3,11,1,2,2,^,^,3853159
3,11,1,2,3,^,^,4156785
3,11,2,0,0,2.26,62,2742636
3,11,2,0,1,2.41,81,3365846
3,11,2,0,2,2.65,102,3853159
3,11,2,0,3,1.83,76,4156785
3,11,2,1,0,2.19,60,2742636
3,11,2,1,1,2.29,77,3365846
3,11,2,1,2,2.62,101,3853159
3,11,2,1,3,1.80,75,4156785
3,11,2,2,0,^,^,2742636
3,11,2,2,1,^,^,3365846
3,11,2,2,2,^,^,3853159
3,11,2,2,3,^,^,4156785
3,11,3,0,0,1.60,44,2742636
3,11,3,0,1,1.49,50,3365846
3,11,3,0,2,1.48,57,3853159
3,11,3,0,3,1.40,58,4156785
3,11,3,1,0,1.49,41,2742636
3,11,3,1,1,1.25,42,3365846
3,11,3,1,2,1.32,51,3853159
3,11,3,1,3,1.20,50,4156785
3,11,3,2,0,^,^,2742636
3,11,3,2,1,^,^,3365846
3,11,3,2,2,^,^,3853159
3,11,3,2,3,^,^,4156785
3,12,0,0,0,7.39,147,1988679
3,12,0,0,1,7.47,213,2849605
3,12,0,0,2,6.78,234,3453386
3,12,0,0,3,6.09,237,3891044
3,12,0,1,0,6.69,133,1988679
3,12,0,1,1,6.77,193,2849605
3,12,0,1,2,6.34,219,3453386
3,12,0,1,3,5.40,210,3891044
3,12,0,2,0,^,^,1988679
3,12,0,2,1,^,^,2849605
3,12,0,2,2,^,^,3453386
3,12,0,2,3,^,^,3891044
3,12,1,0,0,0.75,15,1988679
3,12,1,0,1,0.67,19,2849605
3,12,1,0,2,0.72,25,3453386
3,12,1,0,3,0.90,35,3891044
3,12,1,1,0,0.70,14,1988679
3,12,1,1,1,0.53,15,2849605
3,12,1,1,2,0.61,21,3453386
3,12,1,1,3,0.80,31,3891044
3,12,1,2,0,^,^,1988679
3,12,1,2,1,^,^,2849605
3,12,1,2,2,^,^,3453386
3,12,1,2,3,^,^,3891044
3,12,2,0,0,3.67,73,1988679
3,12,2,0,1,4.11,117,2849605
3,12,2,0,2,3.88,134,3453386
3,12,2,0,3,3.21,125,3891044
3,12,2,1,0,3.57,71,1988679
3,12,2,1,1,3.83,109,2849605
3,12,2,1,2,3.74,129,3453386
3,12,2,1,3,2.98,116,3891044
3,12,2,2,0,^,^,1988679
3,12,2,2,1,^,^,2849605
3,12,2,2,2,^,^,3453386
3,12,2,2,3,^,^,3891044
3,12,3,0,0,2.97,59,1988679
3,12,3,0,1,2.70,77,2849605
3,12,3,0,2,2.17,75,3453386
3,12,3,0,3,1.98,77,3891044
3,12,3,1,0,2.41,48,1988679
3,12,3,1,1,2.42,69,2849605
3,12,3,1,2,2.00,69,3453386
3,12,3,1,3,1.62,63,3891044
3,12,3,2,0,^,^,1988679
3,12,3,2,1,^,^,2849605
3,12,3,2,2,^,^,3453386
3,12,3,2,3,^,^,3891044
3,13,0,0,0,10.44,157,1504193
3,13,0,0,1,11.15,229,2054716
3,13,0,0,2,9.82,283,2880863
3,13,0,0,3,8.37,289,3451826
3,13,0,1,0,9.91,149,1504193
3,13,0,1,1,10.32,212,2054716
3,13,0,1,2,9.20,265,2880863
3,13,0,1,3,7.82,270,3451826
3,13,0,2,0,^,^,1504193
3,13,0,2,1,^,^,2054716
3,13,0,2,2,^,^,2880863
3,13,0,2,3,^,^,3451826
3,13,1,0,0,1.13,17,1504193
3,13,1,0,1,0.97,20,2054716
3,13,1,0,2,1.25,36,2880863
3,13,1,0,3,0.93,32,3451826
3,13,1,1,0,1.06,16,1504193
3,13,1,1,1,0.92,19,2054716
3,13,1,1,2,1.15,33,2880863
3,13,1,1,3,0.87,30,3451826
3,13,1,2,0,^,^,1504193
3,13,1,2,1,^,^,2054716
3,13,1,2,2,^,^,2880863
3,13,1,2,3,^,^,3451826
3,13,2,0,0,6.05,91,1504193
3,13,2,0,1,6.33,130,2054716
3,13,2,0,2,5.55,160,2880863
3,13,2,0,3,4.81,166,3451826
3,13,2,1,0,5.98,90,1504193
3,13,2,1,1,5.99,123,2054716
3,13,2,1,2,5.42,156,2880863
3,13,2,1,3,4.55,157,3451826
3,13,2,2,0,^,^,1504193
3,13,2,2,1,^,^,2054716
3,13,2,2,2,^,^,2880863
3,13,2,2,3,^,^,3451826
3,13,3,0,0,3.26,49,1504193
3,13,3,0,1,3.84,79,2054716
3,13,3,0,2,3.02,87,2880863
3,13,3,0,3,2.64,91,3451826
3,13,3,1,0,2.86,43,1504193
3,13,3,1,1,3.41,70,2054716
3,13,3,1,2,2.64,76,2880863
3,13,3,1,3,2.40,83,3451826
3,13,3,2,0,^,^,1504193
3,13,3,2,1,^,^,2054716
3,13,3,2,2,^,^,2880863
3,13,3,2,3,^,^,3451826
3,14,0,0,0,16.90,206,1218783
3,14,0,0,1,18.21,281,1542780
3,14,0,0,2,14.82,308,2078227
3,14,0,0,3,12.46,357,2864913
3,14,0,1,0,15.43,188,1218783
3,14,0,1,1,16.85,260,1542780
3,14,0,1,2,13.91,289,2078227
3,14,0,1,3,11.45,328,2864913
3,14,0,2,0,^,^,1218783
3,14,0,2,1,^,^,1542780
3,14,0,2,2,^,^,2078227
3,14,0,2,3,^,^,2864913
3,14,1,0,0,1.81,22,1218783
3,14,1,0,1,1.36,21,1542780
3,14,1,0,2,1.88,39,2078227
3,14,1,0,3,1.85,53,2864913
3,14,1,1,0,1.64,20,1218783
3,14,1,1,1,1.30,20,1542780
3,14,1,1,2,1.73,36,2078227
3,14,1,1,3,1.50,43,2864913
3,14,1,2,0,^,^,1218783
3,14,1,2,1,^,^,1542780
3,14,1,2,2,^,^,2078227
3,14,1,2,3,^,^,2864913
3,14,2,0,0,9.52,116,1218783
3,14,2,0,1,10.69,165,1542780
3,14,2,0,2,7.84,163,2078227
3,14,2,0,3,6.74,193,2864913
3,14,2,1,0,9.11,111,1218783
3,14,2,1,1,10.11,156,1542780
3,14,2,1,2,7.75,161,2078227
3,14,2,1,3,6.49,186,2864913
3,14,2,2,0,^,^,1218783
3,14,2,2,1,^,^,1542780
3,14,2,2,2,^,^,2078227
3,14,2,2,3,^,^,2864913
3,14,3,0,0,5.58,68,1218783
3,14,3,0,1,6.16,95,1542780
3,14,3,0,2,5.10,106,2078227
3,14,3,0,3,3.87,111,2864913
3,14,3,1,0,4.68,57,1218783
3,14,3,1,1,5.44,84,1542780
3,14,3,1,2,4.43,92,2078227
3,14,3,1,3,3.46,99,2864913
3,14,3,2,0,^,^,1218783
3,14,3,2,1,^,^,1542780
3,14,3,2,2,^,^,2078227
3,14,3,2,3,^,^,2864913
3,15,0,0,0,27.72,275,992054
3,15,0,0,1,27.68,330,1192259
3,15,0,0,2,19.30,291,1508054
3,15,0,0,3,16.70,340,2035778
3,15,0,1,0,25.91,257,992054
3,15,0,1,1,25.50,304,1192259
3,15,0,1,2,17.90,270,1508054
3,15,0,1,3,14.79,301,2035778
3,15,0,2,0,^,^,992054
3,15,0,2,1,^,^,1192259
3,15,0,2,2,^,^,1508054
3,15,0,2,3,0.64,13,2035778
3,15,1,0,0,3.02,30,992054
3,15,1,0,1,2.35,28,1192259
3,15,1,0,2,1.39,21,1508054
3,15,1,0,3,2.26,46,2035778
3,15,1,1,0,2.92,29,992054
3,15,1,1,1,2.35,28,1192259
3,15,1,1,2,1.39,21,1508054
3,15,1,1,3,2.11,43,2035778
3,15,1,2,0,^,^,992054
3,15,1,2,1,^,^,1192259
3,15,1,2,2,^,^,1508054
3,15,1,2,3,^,^,2035778
3,15,2,0,0,15.32,152,992054
3,15,2,0,1,18.12,216,1192259
3,15,2,0,2,12.40,187,1508054
3,15,2,0,3,9.04,184,2035778
3,15,2,1,0,14.52,144,992054
3,15,2,1,1,17.53,209,1192259
3,15,2,1,2,11.87,179,1508054
3,15,2,1,3,8.35,170,2035778
3,15,2,2,0,^,^,992054
3,15,2,2,1,^,^,1192259
3,15,2,2,2,^,^,1508054
3,15,2,2,3,0.49,10,2035778
3,15,3,0,0,9.37,93,992054
3,15,3,0,1,7.21,86,1192259
3,15,3,0,2,5.50,83,1508054
3,15,3,0,3,5.40,110,2035778
3,15,3,1,0,8.47,84,992054
3,15,3,1,1,5.62,67,1192259
3,15,3,1,2,4.64,70,1508054
3,15,3,1,3,4.32,88,2035778
3,15,3,2,0,^,^,992054
3,15,3,2,1,^,^,1192259
3,15,3,2,2,^,^,1508054
3,15,3,2,3,^,^,2035778
3,16,0,0,0,37.49,280,746945
3,16,0,0,1,41.74,377,903151
3,16,0,0,2,33.43,368,1100707
3,16,0,0,3,26.38,375,1421441
3,16,0,1,0,34.67,259,746945
3,16,0,1,1,38.42,347,903151
3,16,0,1,2,30.34,334,1100707
3,16,0,1,3,24.13,343,1421441
3,16,0,2,0,^,^,746945
3,16,0,2,1,^,^,903151
3,16,0,2,2,^,^,1100707
3,16,0,2,3,^,^,1421441
3,16,1,0,0,3.35,25,746945
3,16,1,0,1,4.65,42,903151
3,16,1,0,2,3.54,39,1100707
3,16,1,0,3,3.52,50,1421441
3,16,1,1,0,3.21,24,746945
3,16,1,1,1,4.32,39,903151
3,16,1,1,2,3.09,34,1100707
3,16,1,1,3,3.24,46,1421441
3,16,1,2,0,^,^,746945
3,16,1,2,1,^,^,903151
3,16,1,2,2,^,^,1100707
3,16,1,2,3,^,^,1421441
3,16,2,0,0,22.22,166,746945
3,16,2,0,1,24.36,220,903151
3,16,2,0,2,19.53,215,1100707
3,16,2,0,3,15.90,226,1421441
3,16,2,1,0,21.42,160,746945
3,16,2,1,1,23.36,211,903151
3,16,2,1,2,18.90,208,1100707
3,16,2,1,3,15.13,215,1421441
3,16,2,2,0,^,^,746945
3,16,2,2,1,^,^,903151
3,16,2,2,2,^,^,1100707
3,16,2,2,3,^,^,1421441
3,16,3,0,0,11.92,89,746945
3,16,3,0,1,12.73,115,903151
3,16,3,0,2,10.36,114,1100707
3,16,3,0,3,6.96,99,1421441
3,16,3,1,0,10.04,75,746945
3,16,3,1,1,10.74,97,903151
3,16,3,1,2,8.36,92,1100707
3,16,3,1,3,5.77,82,1421441
3,16,3,2,0,^,^,746945
3,16,3,2,1,^,^,903151
3,16,3,2,2,^,^,1100707
3,16,3,2,3,^,^,1421441
3,17,0,0,0,58.62,269,458852
3,17,0,0,1,57.16,353,617519
3,17,0,0,2,47.98,370,771223
3,17,0,0,3,40.41,392,970176
3,17,0,1,0,51.87,238,458852
3,17,0,1,1,51.17,316,617519
3,17,0,1,2,42.01,324,771223
3,17,0,1,3,35.97,349,970176
3,17,0,2,0,^,^,458852
3,17,0,2,1,^,^,617519
3,17,0,2,2,^,^,771223
3,17,0,2,3,1.03,10,970176
3,17,1,0,0,5.01,23,458852
3,17,1,0,1,5.34,33,617519
3,17,1,0,2,5.58,43,771223
3,17,1,0,3,4.23,41,970176
3,17,1,1,0,4.58,21,458852
3,17,1,1,1,5.02,31,617519
3,17,1,1,2,4.80,37,771223
3,17,1,1,3,3.92,38,970176
3,17,1,2,0,^,^,458852
3,17,1,2,1,^,^,617519
3,17,1,2,2,^,^,771223
3,17,1,2,3,^,^,970176
3,17,2,0,0,34.87,160,458852
3,17,2,0,1,35.14,217,617519
3,17,2,0,2,28.66,221,771223
3,17,2,0,3,24.33,236,970176
3,17,2,1,0,33.34,153,458852
3,17,2,1,1,33.04,204,617519
3,17,2,1,2,27.10,209,771223
3,17,2,1,3,23.19,225,970176
3,17,2,2,0,^,^,458852
3,17,2,2,1,^,^,617519
3,17,2,2,2,^,^,771223
3,17,2,2,3,^,^,970176
3,17,3,0,0,18.74,86,458852
3,17,3,0,1,16.68,103,617519
3,17,3,0,2,13.74,106,771223
3,17,3,0,3,11.85,115,970176
3,17,3,1,0,13.95,64,458852
3,17,3,1,1,13.12,81,617519
3,17,3,1,2,10.11,78,771223
