IM Race-Ethnicity no Unknown,Age at death 18_Age Categories for NordPred,IM Subsite,IM Histology with All,APCs 2000-2019,Age-Adjusted Rate/Trend
4,19,0,0,17,5.07
4,19,0,0,18,4.98
4,19,0,0,19,5.02
4,19,0,0,20,4.7
4,19,0,0,21,4.83
4,19,0,1,0,33.47
4,19,0,1,1,-1.84*
4,19,0,1,2,3.21
4,19,0,1,3,5.42
4,19,0,1,4,6.1
4,19,0,1,5,6.23
4,19,0,1,6,6.33
4,19,0,1,7,6
4,19,0,1,8,5.6
4,19,0,1,9,5.11
4,19,0,1,10,5.21
4,19,0,1,11,5.08
4,19,0,1,12,5.3
4,19,0,1,13,4.74
4,19,0,1,14,4.81
4,19,0,1,15,4.62
4,19,0,1,16,4.54
4,19,0,1,17,4.48
4,19,0,1,18,4.33
4,19,0,1,19,4.35
4,19,0,1,20,4.14
4,19,0,1,21,4.28
4,19,0,2,0,201.68
4,19,0,2,1,3.15*
4,19,0,2,2,0.03
4,19,0,2,3,0.04
4,19,0,2,4,0.03
4,19,0,2,5,0.05
4,19,0,2,6,0.08
4,19,0,2,7,0.04
4,19,0,2,8,0.1
4,19,0,2,9,0.08
4,19,0,2,10,0.1
4,19,0,2,11,0.11
4,19,0,2,12,0.11
4,19,0,2,13,0.11
4,19,0,2,14,0.05
4,19,0,2,15,0.1
4,19,0,2,16,0.09
4,19,0,2,17,0.11
4,19,0,2,18,0.07
4,19,0,2,19,0.1
4,19,0,2,20,0.11
4,19,0,2,21,0.09
4,19,1,0,0,26.99
4,19,1,0,1,-1.50*
4,19,1,0,2,0.43
4,19,1,0,3,0.79
4,19,1,0,4,0.7
4,19,1,0,5,0.58
4,19,1,0,6,0.74
4,19,1,0,7,0.6
4,19,1,0,8,0.6
4,19,1,0,9,0.54
4,19,1,0,10,0.63
4,19,1,0,11,0.56
4,19,1,0,12,0.73
4,19,1,0,13,0.63
4,19,1,0,14,0.55
4,19,1,0,15,0.5
4,19,1,0,16,0.55
4,19,1,0,17,0.49
4,19,1,0,18,0.54
4,19,1,0,19,0.52
4,19,1,0,20,0.51
4,19,1,0,21,0.54
4,19,1,1,0,22.2
4,19,1,1,1,-1.30*
4,19,1,1,2,0.4
4,19,1,1,3,0.66
4,19,1,1,4,0.64
4,19,1,1,5,0.52
4,19,1,1,6,0.66
4,19,1,1,7,0.56
4,19,1,1,8,0.56
4,19,1,1,9,0.48
4,19,1,1,10,0.58
4,19,1,1,11,0.55
4,19,1,1,12,0.65
4,19,1,1,13,0.59
4,19,1,1,14,0.51
4,19,1,1,15,0.46
4,19,1,1,16,0.51
4,19,1,1,17,0.44
4,19,1,1,18,0.5
4,19,1,1,19,0.5
4,19,1,1,20,0.47
4,19,1,1,21,0.49
4,19,1,2,0,2.49
4,19,1,2,1,~
4,19,1,2,2,0.01
4,19,1,2,3,0.01
4,19,1,2,4,0
4,19,1,2,5,0.02
4,19,1,2,6,0
4,19,1,2,7,0
4,19,1,2,8,0
4,19,1,2,9,0
4,19,1,2,10,0.01
4,19,1,2,11,0
4,19,1,2,12,0.02
4,19,1,2,13,0.01
4,19,1,2,14,0.02
4,19,1,2,15,0.01
4,19,1,2,16,0.01
4,19,1,2,17,0.01
4,19,1,2,18,0.01
4,19,1,2,19,0.01
4,19,1,2,20,0.01
4,19,1,2,21,0.01
4,19,2,0,0,40.35
4,19,2,0,1,-1.43*
4,19,2,0,2,1.79
4,19,2,0,3,2.81
4,19,2,0,4,3.57
4,19,2,0,5,3.62
4,19,2,0,6,3.78
4,19,2,0,7,3.29
4,19,2,0,8,3.3
4,19,2,0,9,3.09
4,19,2,0,10,3.02
4,19,2,0,11,3.04
4,19,2,0,12,2.98
4,19,2,0,13,2.74
4,19,2,0,14,2.93
4,19,2,0,15,2.87
4,19,2,0,16,2.74
4,19,2,0,17,2.69
4,19,2,0,18,2.7
4,19,2,0,19,2.71
4,19,2,0,20,2.46
4,19,2,0,21,2.52
4,19,2,1,0,41.4
4,19,2,1,1,-1.50*
4,19,2,1,2,1.68
4,19,2,1,3,2.69
4,19,2,1,4,3.39
4,19,2,1,5,3.47
4,19,2,1,6,3.58
4,19,2,1,7,3.2
4,19,2,1,8,3.13
4,19,2,1,9,2.95
4,19,2,1,10,2.88
4,19,2,1,11,2.89
4,19,2,1,12,2.84
4,19,2,1,13,2.58
4,19,2,1,14,2.84
4,19,2,1,15,2.73
4,19,2,1,16,2.61
4,19,2,1,17,2.53
4,19,2,1,18,2.56
4,19,2,1,19,2.56
4,19,2,1,20,2.32
4,19,2,1,21,2.38
4,19,2,2,0,~
4,19,2,2,1,~
4,19,2,2,2,0
4,19,2,2,3,0.01
4,19,2,2,4,0.02
4,19,2,2,5,0.03
4,19,2,2,6,0.04
4,19,2,2,7,0.03
4,19,2,2,8,0.06
4,19,2,2,9,0.04
4,19,2,2,10,0.03
4,19,2,2,11,0.05
4,19,2,2,12,0.07
4,19,2,2,13,0.08
4,19,2,2,14,0.03
4,19,2,2,15,0.05
4,19,2,2,16,0.03
4,19,2,2,17,0.07
4,19,2,2,18,0.04
4,19,2,2,19,0.04
4,19,2,2,20,0.04
4,19,2,2,21,0.05
4,19,3,0,0,4.98
4,19,3,0,1,-2.24*
4,19,3,0,2,1.69
4,19,3,0,3,2.45
4,19,3,0,4,2.47
4,19,3,0,5,2.84
4,19,3,0,6,2.63
4,19,3,0,7,2.72
4,19,3,0,8,2.32
4,19,3,0,9,2.2
4,19,3,0,10,2.23
4,19,3,0,11,2.07
4,19,3,0,12,2.16
4,19,3,0,13,1.95
4,19,3,0,14,1.86
4,19,3,0,15,1.88
4,19,3,0,16,1.89
4,19,3,0,17,1.9
4,19,3,0,18,1.73
4,19,3,0,19,1.79
4,19,3,0,20,1.73
4,19,3,0,21,1.77
4,19,3,1,0,25.61
4,19,3,1,1,-2.59*
4,19,3,1,2,1.12
4,19,3,1,3,2.07
4,19,3,1,4,2.07
4,19,3,1,5,2.23
4,19,3,1,6,2.08
4,19,3,1,7,2.24
4,19,3,1,8,1.91
4,19,3,1,9,1.67
4,19,3,1,10,1.76
4,19,3,1,11,1.65
4,19,3,1,12,1.81
4,19,3,1,13,1.57
4,19,3,1,14,1.46
4,19,3,1,15,1.44
4,19,3,1,16,1.42
4,19,3,1,17,1.51
4,19,3,1,18,1.26
4,19,3,1,19,1.3
4,19,3,1,20,1.36
4,19,3,1,21,1.41
4,19,3,2,0,37.66
4,19,3,2,1,2.92
4,19,3,2,2,0.02
4,19,3,2,3,0.02
4,19,3,2,4,0.02
4,19,3,2,5,0.01
4,19,3,2,6,0.04
4,19,3,2,7,0.01
4,19,3,2,8,0.03
4,19,3,2,9,0.04
4,19,3,2,10,0.06
4,19,3,2,11,0.06
4,19,3,2,12,0.03
4,19,3,2,13,0.02
4,19,3,2,14,0.01
4,19,3,2,15,0.04
4,19,3,2,16,0.05
4,19,3,2,17,0.03
4,19,3,2,18,0.03
4,19,3,2,19,0.05
4,19,3,2,20,0.05
4,19,3,2,21,0.03
5,0,0,0,0,~
5,0,0,0,1,~
5,0,0,0,2,0
5,0,0,0,3,0
5,0,0,0,4,0
5,0,0,0,5,0
5,0,0,0,6,0
5,0,0,0,7,0
5,0,0,0,8,0
5,0,0,0,9,0
5,0,0,0,10,0
5,0,0,0,11,0
5,0,0,0,12,0
5,0,0,0,13,0
5,0,0,0,14,0
5,0,0,0,15,0.01
5,0,0,0,16,0
5,0,0,0,17,0
5,0,0,0,18,0
5,0,0,0,19,0
5,0,0,0,20,0
5,0,0,0,21,0
5,0,0,1,0,~
5,0,0,1,1,~
5,0,0,1,2,0
5,0,0,1,3,0
5,0,0,1,4,0
5,0,0,1,5,0
5,0,0,1,6,0
5,0,0,1,7,0
5,0,0,1,8,0
5,0,0,1,9,0
5,0,0,1,10,0
5,0,0,1,11,0
5,0,0,1,12,0
5,0,0,1,13,0
5,0,0,1,14,0
5,0,0,1,15,0.01
5,0,0,1,16,0
5,0,0,1,17,0
5,0,0,1,18,0
5,0,0,1,19,0
5,0,0,1,20,0
5,0,0,1,21,0
5,0,0,2,0,~
5,0,0,2,1,~
5,0,0,2,2,0
5,0,0,2,3,0
5,0,0,2,4,0
5,0,0,2,5,0
5,0,0,2,6,0
5,0,0,2,7,0
5,0,0,2,8,0
5,0,0,2,9,0
5,0,0,2,10,0
5,0,0,2,11,0
5,0,0,2,12,0
5,0,0,2,13,0
5,0,0,2,14,0
5,0,0,2,15,0
5,0,0,2,16,0
5,0,0,2,17,0
5,0,0,2,18,0
5,0,0,2,19,0
5,0,0,2,20,0
5,0,0,2,21,0
5,0,1,0,0,~
5,0,1,0,1,~
5,0,1,0,2,0
5,0,1,0,3,0
5,0,1,0,4,0
5,0,1,0,5,0
5,0,1,0,6,0
5,0,1,0,7,0
5,0,1,0,8,0
5,0,1,0,9,0
5,0,1,0,10,0
5,0,1,0,11,0
5,0,1,0,12,0
5,0,1,0,13,0
5,0,1,0,14,0
5,0,1,0,15,0.01
5,0,1,0,16,0
5,0,1,0,17,0
5,0,1,0,18,0
5,0,1,0,19,0
5,0,1,0,20,0
5,0,1,0,21,0
5,0,1,1,0,~
5,0,1,1,1,~
5,0,1,1,2,0
5,0,1,1,3,0
5,0,1,1,4,0
5,0,1,1,5,0
5,0,1,1,6,0
5,0,1,1,7,0
5,0,1,1,8,0
5,0,1,1,9,0
5,0,1,1,10,0
5,0,1,1,11,0
5,0,1,1,12,0
5,0,1,1,13,0
5,0,1,1,14,0
5,0,1,1,15,0.01
5,0,1,1,16,0
5,0,1,1,17,0
5,0,1,1,18,0
5,0,1,1,19,0
5,0,1,1,20,0
5,0,1,1,21,0
5,0,1,2,0,~
5,0,1,2,1,~
5,0,1,2,2,0
5,0,1,2,3,0
5,0,1,2,4,0
5,0,1,2,5,0
5,0,1,2,6,0
5,0,1,2,7,0
5,0,1,2,8,0
5,0,1,2,9,0
5,0,1,2,10,0
5,0,1,2,11,0
5,0,1,2,12,0
5,0,1,2,13,0
5,0,1,2,14,0
5,0,1,2,15,0
5,0,1,2,16,0
5,0,1,2,17,0
5,0,1,2,18,0
5,0,1,2,19,0
5,0,1,2,20,0
5,0,1,2,21,0
5,0,2,0,0,~
5,0,2,0,1,~
5,0,2,0,2,0
5,0,2,0,3,0
5,0,2,0,4,0
5,0,2,0,5,0
5,0,2,0,6,0
5,0,2,0,7,0
5,0,2,0,8,0
5,0,2,0,9,0
5,0,2,0,10,0
5,0,2,0,11,0
5,0,2,0,12,0
5,0,2,0,13,0
5,0,2,0,14,0
5,0,2,0,15,0
5,0,2,0,16,0
5,0,2,0,17,0
5,0,2,0,18,0
5,0,2,0,19,0
5,0,2,0,20,0
5,0,2,0,21,0
5,0,2,1,0,~
5,0,2,1,1,~
5,0,2,1,2,0
5,0,2,1,3,0
5,0,2,1,4,0
5,0,2,1,5,0
5,0,2,1,6,0
5,0,2,1,7,0
5,0,2,1,8,0
5,0,2,1,9,0
5,0,2,1,10,0
5,0,2,1,11,0
5,0,2,1,12,0
5,0,2,1,13,0
5,0,2,1,14,0
5,0,2,1,15,0
5,0,2,1,16,0
5,0,2,1,17,0
5,0,2,1,18,0
5,0,2,1,19,0
5,0,2,1,20,0
5,0,2,1,21,0
5,0,2,2,0,~
5,0,2,2,1,~
5,0,2,2,2,0
5,0,2,2,3,0
5,0,2,2,4,0
5,0,2,2,5,0
5,0,2,2,6,0
5,0,2,2,7,0
5,0,2,2,8,0
5,0,2,2,9,0
5,0,2,2,10,0
5,0,2,2,11,0
5,0,2,2,12,0
5,0,2,2,13,0
5,0,2,2,14,0
5,0,2,2,15,0
5,0,2,2,16,0
5,0,2,2,17,0
5,0,2,2,18,0
5,0,2,2,19,0
5,0,2,2,20,0
5,0,2,2,21,0
5,0,3,0,0,~
5,0,3,0,1,~
5,0,3,0,2,0
5,0,3,0,3,0
5,0,3,0,4,0
5,0,3,0,5,0
5,0,3,0,6,0
5,0,3,0,7,0
5,0,3,0,8,0
5,0,3,0,9,0
5,0,3,0,10,0
5,0,3,0,11,0
5,0,3,0,12,0
5,0,3,0,13,0
5,0,3,0,14,0
5,0,3,0,15,0
5,0,3,0,16,0
5,0,3,0,17,0
5,0,3,0,18,0
5,0,3,0,19,0
5,0,3,0,20,0
5,0,3,0,21,0
5,0,3,1,0,~
5,0,3,1,1,~
5,0,3,1,2,0
5,0,3,1,3,0
5,0,3,1,4,0
5,0,3,1,5,0
5,0,3,1,6,0
5,0,3,1,7,0
5,0,3,1,8,0
5,0,3,1,9,0
5,0,3,1,10,0
5,0,3,1,11,0
5,0,3,1,12,0
5,0,3,1,13,0
5,0,3,1,14,0
5,0,3,1,15,0
5,0,3,1,16,0
5,0,3,1,17,0
5,0,3,1,18,0
5,0,3,1,19,0
5,0,3,1,20,0
5,0,3,1,21,0
5,0,3,2,0,~
5,0,3,2,1,~
5,0,3,2,2,0
5,0,3,2,3,0
5,0,3,2,4,0
5,0,3,2,5,0
5,0,3,2,6,0
5,0,3,2,7,0
5,0,3,2,8,0
5,0,3,2,9,0
5,0,3,2,10,0
5,0,3,2,11,0
5,0,3,2,12,0
5,0,3,2,13,0
5,0,3,2,14,0
5,0,3,2,15,0
5,0,3,2,16,0
5,0,3,2,17,0
5,0,3,2,18,0
5,0,3,2,19,0
5,0,3,2,20,0
5,0,3,2,21,0
5,1,0,0,0,~
5,1,0,0,1,~
5,1,0,0,2,0
5,1,0,0,3,0
5,1,0,0,4,0
5,1,0,0,5,0
5,1,0,0,6,0
5,1,0,0,7,0
5,1,0,0,8,0
5,1,0,0,9,0
5,1,0,0,10,0
5,1,0,0,11,0
5,1,0,0,12,0
5,1,0,0,13,0
5,1,0,0,14,0
5,1,0,0,15,0
5,1,0,0,16,0
5,1,0,0,17,0
5,1,0,0,18,0
5,1,0,0,19,0
5,1,0,0,20,0
5,1,0,0,21,0
5,1,0,1,0,~
5,1,0,1,1,~
5,1,0,1,2,0
5,1,0,1,3,0
5,1,0,1,4,0
5,1,0,1,5,0
5,1,0,1,6,0
5,1,0,1,7,0
5,1,0,1,8,0
5,1,0,1,9,0
5,1,0,1,10,0
5,1,0,1,11,0
5,1,0,1,12,0
5,1,0,1,13,0
5,1,0,1,14,0
5,1,0,1,15,0
5,1,0,1,16,0
5,1,0,1,17,0
5,1,0,1,18,0
5,1,0,1,19,0
5,1,0,1,20,0
5,1,0,1,21,0
5,1,0,2,0,~
5,1,0,2,1,~
5,1,0,2,2,0
5,1,0,2,3,0
5,1,0,2,4,0
5,1,0,2,5,0
5,1,0,2,6,0
5,1,0,2,7,0
5,1,0,2,8,0
5,1,0,2,9,0
5,1,0,2,10,0
5,1,0,2,11,0
5,1,0,2,12,0
5,1,0,2,13,0
5,1,0,2,14,0
5,1,0,2,15,0
5,1,0,2,16,0
5,1,0,2,17,0
5,1,0,2,18,0
5,1,0,2,19,0
5,1,0,2,20,0
5,1,0,2,21,0
5,1,1,0,0,~
5,1,1,0,1,~
5,1,1,0,2,0
5,1,1,0,3,0
5,1,1,0,4,0
5,1,1,0,5,0
5,1,1,0,6,0
5,1,1,0,7,0
5,1,1,0,8,0
5,1,1,0,9,0
5,1,1,0,10,0
5,1,1,0,11,0
5,1,1,0,12,0
5,1,1,0,13,0
5,1,1,0,14,0
5,1,1,0,15,0
5,1,1,0,16,0
5,1,1,0,17,0
5,1,1,0,18,0
5,1,1,0,19,0
5,1,1,0,20,0
5,1,1,0,21,0
5,1,1,1,0,~
5,1,1,1,1,~
5,1,1,1,2,0
5,1,1,1,3,0
5,1,1,1,4,0
5,1,1,1,5,0
5,1,1,1,6,0
5,1,1,1,7,0
5,1,1,1,8,0
5,1,1,1,9,0
5,1,1,1,10,0
5,1,1,1,11,0
5,1,1,1,12,0
5,1,1,1,13,0
5,1,1,1,14,0
5,1,1,1,15,0
5,1,1,1,16,0
5,1,1,1,17,0
5,1,1,1,18,0
5,1,1,1,19,0
5,1,1,1,20,0
5,1,1,1,21,0
5,1,1,2,0,~
5,1,1,2,1,~
5,1,1,2,2,0
5,1,1,2,3,0
5,1,1,2,4,0
5,1,1,2,5,0
5,1,1,2,6,0
5,1,1,2,7,0
5,1,1,2,8,0
5,1,1,2,9,0
5,1,1,2,10,0
5,1,1,2,11,0
5,1,1,2,12,0
5,1,1,2,13,0
5,1,1,2,14,0
5,1,1,2,15,0
5,1,1,2,16,0
5,1,1,2,17,0
5,1,1,2,18,0
5,1,1,2,19,0
5,1,1,2,20,0
5,1,1,2,21,0
5,1,2,0,0,~
5,1,2,0,1,~
5,1,2,0,2,0
5,1,2,0,3,0
5,1,2,0,4,0
5,1,2,0,5,0
5,1,2,0,6,0
5,1,2,0,7,0
5,1,2,0,8,0
5,1,2,0,9,0
5,1,2,0,10,0
5,1,2,0,11,0
5,1,2,0,12,0
5,1,2,0,13,0
5,1,2,0,14,0
5,1,2,0,15,0
5,1,2,0,16,0
5,1,2,0,17,0
5,1,2,0,18,0
5,1,2,0,19,0
5,1,2,0,20,0
5,1,2,0,21,0
5,1,2,1,0,~
5,1,2,1,1,~
5,1,2,1,2,0
5,1,2,1,3,0
5,1,2,1,4,0
5,1,2,1,5,0
5,1,2,1,6,0
5,1,2,1,7,0
5,1,2,1,8,0
5,1,2,1,9,0
5,1,2,1,10,0
5,1,2,1,11,0
5,1,2,1,12,0
5,1,2,1,13,0
5,1,2,1,14,0
5,1,2,1,15,0
5,1,2,1,16,0
5,1,2,1,17,0
5,1,2,1,18,0
5,1,2,1,19,0
5,1,2,1,20,0
5,1,2,1,21,0
5,1,2,2,0,~
5,1,2,2,1,~
5,1,2,2,2,0
5,1,2,2,3,0
5,1,2,2,4,0
5,1,2,2,5,0
5,1,2,2,6,0
5,1,2,2,7,0
5,1,2,2,8,0
5,1,2,2,9,0
5,1,2,2,10,0
5,1,2,2,11,0
5,1,2,2,12,0
5,1,2,2,13,0
5,1,2,2,14,0
5,1,2,2,15,0
5,1,2,2,16,0
5,1,2,2,17,0
5,1,2,2,18,0
5,1,2,2,19,0
5,1,2,2,20,0
5,1,2,2,21,0
5,1,3,0,0,~
5,1,3,0,1,~
5,1,3,0,2,0
5,1,3,0,3,0
5,1,3,0,4,0
5,1,3,0,5,0
5,1,3,0,6,0
5,1,3,0,7,0
5,1,3,0,8,0
5,1,3,0,9,0
5,1,3,0,10,0
5,1,3,0,11,0
5,1,3,0,12,0
5,1,3,0,13,0
5,1,3,0,14,0
5,1,3,0,15,0
5,1,3,0,16,0
5,1,3,0,17,0
5,1,3,0,18,0
5,1,3,0,19,0
5,1,3,0,20,0
5,1,3,0,21,0
5,1,3,1,0,~
5,1,3,1,1,~
5,1,3,1,2,0
5,1,3,1,3,0
5,1,3,1,4,0
5,1,3,1,5,0
5,1,3,1,6,0
5,1,3,1,7,0
5,1,3,1,8,0
5,1,3,1,9,0
5,1,3,1,10,0
5,1,3,1,11,0
5,1,3,1,12,0
5,1,3,1,13,0
5,1,3,1,14,0
5,1,3,1,15,0
5,1,3,1,16,0
5,1,3,1,17,0
5,1,3,1,18,0
5,1,3,1,19,0
5,1,3,1,20,0
5,1,3,1,21,0
5,1,3,2,0,~
5,1,3,2,1,~
5,1,3,2,2,0
5,1,3,2,3,0
5,1,3,2,4,0
5,1,3,2,5,0
5,1,3,2,6,0
5,1,3,2,7,0
5,1,3,2,8,0
5,1,3,2,9,0
5,1,3,2,10,0
5,1,3,2,11,0
5,1,3,2,12,0
5,1,3,2,13,0
5,1,3,2,14,0
5,1,3,2,15,0
5,1,3,2,16,0
5,1,3,2,17,0
5,1,3,2,18,0
5,1,3,2,19,0
5,1,3,2,20,0
5,1,3,2,21,0
5,2,0,0,0,~
5,2,0,0,1,~
5,2,0,0,2,0
5,2,0,0,3,0
5,2,0,0,4,0.01
5,2,0,0,5,0
5,2,0,0,6,0
5,2,0,0,7,0
5,2,0,0,8,0
5,2,0,0,9,0
5,2,0,0,10,0
5,2,0,0,11,0
5,2,0,0,12,0.01
5,2,0,0,13,0
5,2,0,0,14,0
5,2,0,0,15,0
5,2,0,0,16,0.01
5,2,0,0,17,0
5,2,0,0,18,0
5,2,0,0,19,0.01
5,2,0,0,20,0
5,2,0,0,21,0
5,2,0,1,0,~
5,2,0,1,1,~
5,2,0,1,2,0
5,2,0,1,3,0
5,2,0,1,4,0.01
5,2,0,1,5,0
5,2,0,1,6,0
5,2,0,1,7,0
5,2,0,1,8,0
5,2,0,1,9,0
5,2,0,1,10,0
5,2,0,1,11,0
5,2,0,1,12,0.01
5,2,0,1,13,0
5,2,0,1,14,0
5,2,0,1,15,0
5,2,0,1,16,0.01
5,2,0,1,17,0
5,2,0,1,18,0
5,2,0,1,19,0
5,2,0,1,20,0
5,2,0,1,21,0
5,2,0,2,0,~
5,2,0,2,1,~
5,2,0,2,2,0
5,2,0,2,3,0
5,2,0,2,4,0
5,2,0,2,5,0
5,2,0,2,6,0
5,2,0,2,7,0
5,2,0,2,8,0
5,2,0,2,9,0
5,2,0,2,10,0
5,2,0,2,11,0
5,2,0,2,12,0
5,2,0,2,13,0
5,2,0,2,14,0
5,2,0,2,15,0
5,2,0,2,16,0
5,2,0,2,17,0
5,2,0,2,18,0
5,2,0,2,19,0.01
5,2,0,2,20,0
5,2,0,2,21,0
5,2,1,0,0,~
5,2,1,0,1,~
5,2,1,0,2,0
5,2,1,0,3,0
5,2,1,0,4,0
5,2,1,0,5,0
5,2,1,0,6,0
5,2,1,0,7,0
5,2,1,0,8,0
5,2,1,0,9,0
5,2,1,0,10,0
5,2,1,0,11,0
5,2,1,0,12,0.01
5,2,1,0,13,0
5,2,1,0,14,0
5,2,1,0,15,0
5,2,1,0,16,0.01
5,2,1,0,17,0
5,2,1,0,18,0
5,2,1,0,19,0
5,2,1,0,20,0
5,2,1,0,21,0
5,2,1,1,0,~
5,2,1,1,1,~
5,2,1,1,2,0
5,2,1,1,3,0
5,2,1,1,4,0
5,2,1,1,5,0
5,2,1,1,6,0
5,2,1,1,7,0
5,2,1,1,8,0
5,2,1,1,9,0
5,2,1,1,10,0
5,2,1,1,11,0
5,2,1,1,12,0.01
5,2,1,1,13,0
5,2,1,1,14,0
5,2,1,1,15,0
5,2,1,1,16,0.01
5,2,1,1,17,0
5,2,1,1,18,0
5,2,1,1,19,0
5,2,1,1,20,0
5,2,1,1,21,0
5,2,1,2,0,~
5,2,1,2,1,~
5,2,1,2,2,0
5,2,1,2,3,0
5,2,1,2,4,0
5,2,1,2,5,0
5,2,1,2,6,0
5,2,1,2,7,0
5,2,1,2,8,0
5,2,1,2,9,0
5,2,1,2,10,0
5,2,1,2,11,0
5,2,1,2,12,0
5,2,1,2,13,0
5,2,1,2,14,0
5,2,1,2,15,0
5,2,1,2,16,0
5,2,1,2,17,0
5,2,1,2,18,0
5,2,1,2,19,0
5,2,1,2,20,0
5,2,1,2,21,0
5,2,2,0,0,~
5,2,2,0,1,~
5,2,2,0,2,0
5,2,2,0,3,0
5,2,2,0,4,0
5,2,2,0,5,0
5,2,2,0,6,0
5,2,2,0,7,0
5,2,2,0,8,0
5,2,2,0,9,0
5,2,2,0,10,0
5,2,2,0,11,0
5,2,2,0,12,0
5,2,2,0,13,0
5,2,2,0,14,0
5,2,2,0,15,0
5,2,2,0,16,0
5,2,2,0,17,0
5,2,2,0,18,0
5,2,2,0,19,0.01
5,2,2,0,20,0
5,2,2,0,21,0
5,2,2,1,0,~
5,2,2,1,1,~
5,2,2,1,2,0
5,2,2,1,3,0
5,2,2,1,4,0
5,2,2,1,5,0
5,2,2,1,6,0
5,2,2,1,7,0
5,2,2,1,8,0
5,2,2,1,9,0
5,2,2,1,10,0
5,2,2,1,11,0
5,2,2,1,12,0
5,2,2,1,13,0
5,2,2,1,14,0
5,2,2,1,15,0
5,2,2,1,16,0
5,2,2,1,17,0
5,2,2,1,18,0
5,2,2,1,19,0
5,2,2,1,20,0
5,2,2,1,21,0
5,2,2,2,0,~
5,2,2,2,1,~
5,2,2,2,2,0
5,2,2,2,3,0
5,2,2,2,4,0
5,2,2,2,5,0
5,2,2,2,6,0
5,2,2,2,7,0
5,2,2,2,8,0
5,2,2,2,9,0
5,2,2,2,10,0
5,2,2,2,11,0
5,2,2,2,12,0
5,2,2,2,13,0
5,2,2,2,14,0
5,2,2,2,15,0
5,2,2,2,16,0
5,2,2,2,17,0
5,2,2,2,18,0
5,2,2,2,19,0.01
5,2,2,2,20,0
5,2,2,2,21,0
5,2,3,0,0,~
5,2,3,0,1,~
5,2,3,0,2,0
5,2,3,0,3,0
5,2,3,0,4,0.01
5,2,3,0,5,0
5,2,3,0,6,0
5,2,3,0,7,0
5,2,3,0,8,0
5,2,3,0,9,0
5,2,3,0,10,0
5,2,3,0,11,0
5,2,3,0,12,0
5,2,3,0,13,0
5,2,3,0,14,0
5,2,3,0,15,0
5,2,3,0,16,0
5,2,3,0,17,0
5,2,3,0,18,0
5,2,3,0,19,0
5,2,3,0,20,0
5,2,3,0,21,0
5,2,3,1,0,~
5,2,3,1,1,~
5,2,3,1,2,0
5,2,3,1,3,0
5,2,3,1,4,0.01
5,2,3,1,5,0
5,2,3,1,6,0
5,2,3,1,7,0
5,2,3,1,8,0
5,2,3,1,9,0
5,2,3,1,10,0
5,2,3,1,11,0
5,2,3,1,12,0
5,2,3,1,13,0
5,2,3,1,14,0
5,2,3,1,15,0
5,2,3,1,16,0
5,2,3,1,17,0
5,2,3,1,18,0
5,2,3,1,19,0
5,2,3,1,20,0
5,2,3,1,21,0
5,2,3,2,0,~
5,2,3,2,1,~
5,2,3,2,2,0
5,2,3,2,3,0
5,2,3,2,4,0
5,2,3,2,5,0
5,2,3,2,6,0
5,2,3,2,7,0
5,2,3,2,8,0
5,2,3,2,9,0
5,2,3,2,10,0
5,2,3,2,11,0
5,2,3,2,12,0
5,2,3,2,13,0
5,2,3,2,14,0
5,2,3,2,15,0
5,2,3,2,16,0
5,2,3,2,17,0
5,2,3,2,18,0
5,2,3,2,19,0
5,2,3,2,20,0
5,2,3,2,21,0
5,3,0,0,0,~
5,3,0,0,1,~
5,3,0,0,2,0
5,3,0,0,3,0.05
5,3,0,0,4,0
5,3,0,0,5,0.03
5,3,0,0,6,0.01
5,3,0,0,7,0.01
5,3,0,0,8,0.02
5,3,0,0,9,0.01
5,3,0,0,10,0.04
5,3,0,0,11,0.02
5,3,0,0,12,0
5,3,0,0,13,0.01
5,3,0,0,14,0.01
5,3,0,0,15,0
5,3,0,0,16,0.01
5,3,0,0,17,0.03
5,3,0,0,18,0
5,3,0,0,19,0.02
5,3,0,0,20,0.02
5,3,0,0,21,0.02
5,3,0,1,0,~
5,3,0,1,1,~
5,3,0,1,2,0
5,3,0,1,3,0.05
5,3,0,1,4,0
5,3,0,1,5,0.03
5,3,0,1,6,0.01
5,3,0,1,7,0.01
5,3,0,1,8,0.02
5,3,0,1,9,0.01
5,3,0,1,10,0.01
5,3,0,1,11,0.02
5,3,0,1,12,0
5,3,0,1,13,0.01
5,3,0,1,14,0
5,3,0,1,15,0
5,3,0,1,16,0.01
5,3,0,1,17,0.03
5,3,0,1,18,0
5,3,0,1,19,0.02
5,3,0,1,20,0.02
5,3,0,1,21,0.02
5,3,0,2,0,~
5,3,0,2,1,~
5,3,0,2,2,0
5,3,0,2,3,0
5,3,0,2,4,0
5,3,0,2,5,0
5,3,0,2,6,0
5,3,0,2,7,0
5,3,0,2,8,0
5,3,0,2,9,0
5,3,0,2,10,0.01
5,3,0,2,11,0
5,3,0,2,12,0
5,3,0,2,13,0
5,3,0,2,14,0.01
5,3,0,2,15,0
5,3,0,2,16,0
5,3,0,2,17,0
5,3,0,2,18,0
5,3,0,2,19,0
5,3,0,2,20,0
5,3,0,2,21,0
5,3,1,0,0,~
5,3,1,0,1,~
5,3,1,0,2,0
5,3,1,0,3,0
5,3,1,0,4,0
5,3,1,0,5,0.02
