"IM Race-Ethnicity no Unknown","IM Modelling Subsite","18_Age Categories for NordPred","IM Histology with All","Incidence 5-year LATEST","Crude Rate","Count","Population"
2,3,13,1,3,5.11,14,273806
2,3,13,2,0,0.00,0,144305
2,3,13,2,1,1.10,2,181101
2,3,13,2,2,0.43,1,233179
2,3,13,2,3,0.73,2,273806
2,3,14,0,0,9.67,10,103395
2,3,14,0,1,6.27,8,127630
2,3,14,0,2,9.79,16,163369
2,3,14,0,3,7.50,16,213230
2,3,14,1,0,6.77,7,103395
2,3,14,1,1,2.35,3,127630
2,3,14,1,2,7.35,12,163369
2,3,14,1,3,5.16,11,213230
2,3,14,2,0,0.00,0,103395
2,3,14,2,1,1.57,2,127630
2,3,14,2,2,0.61,1,163369
2,3,14,2,3,0.47,1,213230
2,3,15,0,0,5.30,4,75479
2,3,15,0,1,11.37,10,87949
2,3,15,0,2,11.80,13,110208
2,3,15,0,3,10.86,16,147339
2,3,15,1,0,2.65,2,75479
2,3,15,1,1,7.96,7,87949
2,3,15,1,2,8.17,9,110208
2,3,15,1,3,8.14,12,147339
2,3,15,2,0,1.32,1,75479
2,3,15,2,1,0.00,0,87949
2,3,15,2,2,0.91,1,110208
2,3,15,2,3,0.68,1,147339
2,3,16,0,0,7.68,4,52071
2,3,16,0,1,21.77,13,59728
2,3,16,0,2,16.66,12,72038
2,3,16,0,3,13.64,13,95301
2,3,16,1,0,5.76,3,52071
2,3,16,1,1,15.07,9,59728
2,3,16,1,2,8.33,6,72038
2,3,16,1,3,6.30,6,95301
2,3,16,2,0,1.92,1,52071
2,3,16,2,1,1.67,1,59728
2,3,16,2,2,1.39,1,72038
2,3,16,2,3,3.15,3,95301
2,3,17,0,0,22.36,7,31307
2,3,17,0,1,20.96,8,38163
2,3,17,0,2,15.18,7,46111
2,3,17,0,3,13.70,8,58393
2,3,17,1,0,15.97,5,31307
2,3,17,1,1,15.72,6,38163
2,3,17,1,2,15.18,7,46111
2,3,17,1,3,8.56,5,58393
2,3,17,2,0,0.00,0,31307
2,3,17,2,1,2.62,1,38163
2,3,17,2,2,0.00,0,46111
2,3,17,2,3,1.71,1,58393
2,3,18,0,0,19.45,5,25706
2,3,18,0,1,16.85,5,29673
2,3,18,0,2,22.80,9,39468
2,3,18,0,3,12.42,7,56366
2,3,18,1,0,19.45,5,25706
2,3,18,1,1,10.11,3,29673
2,3,18,1,2,10.13,4,39468
2,3,18,1,3,7.10,4,56366
2,3,18,2,0,0.00,0,25706
2,3,18,2,1,0.00,0,29673
2,3,18,2,2,0.00,0,39468
2,3,18,2,3,1.77,1,56366
2,3,19,0,0,1.53,68,4458996
2,3,19,0,1,2.19,100,4558890
2,3,19,0,2,2.13,100,4701908
2,3,19,0,3,2.77,134,4838832
2,3,19,1,0,1.08,48,4458996
2,3,19,1,1,1.47,67,4558890
2,3,19,1,2,1.53,72,4701908
2,3,19,1,3,1.94,94,4838832
2,3,19,2,0,0.16,7,4458996
2,3,19,2,1,0.33,15,4558890
2,3,19,2,2,0.15,7,4701908
2,3,19,2,3,0.35,17,4838832
3,0,0,0,0,0.00,0,3126930
3,0,0,0,1,0.03,1,3559414
3,0,0,0,2,0.00,0,3900380
3,0,0,0,3,0.02,1,4465608
3,0,0,1,0,0.00,0,3126930
3,0,0,1,1,0.03,1,3559414
3,0,0,1,2,0.00,0,3900380
3,0,0,1,3,0.00,0,4465608
3,0,0,2,0,0.00,0,3126930
3,0,0,2,1,0.00,0,3559414
3,0,0,2,2,0.00,0,3900380
3,0,0,2,3,0.00,0,4465608
3,0,1,0,0,0.00,0,3052649
3,0,1,0,1,0.00,0,3343857
3,0,1,0,2,0.00,0,3851540
3,0,1,0,3,0.00,0,4223109
3,0,1,1,0,0.00,0,3052649
3,0,1,1,1,0.00,0,3343857
3,0,1,1,2,0.00,0,3851540
3,0,1,1,3,0.00,0,4223109
3,0,1,2,0,0.00,0,3052649
3,0,1,2,1,0.00,0,3343857
3,0,1,2,2,0.00,0,3851540
3,0,1,2,3,0.00,0,4223109
3,0,2,0,0,0.06,2,3159566
3,0,2,0,1,0.00,0,3442674
3,0,2,0,2,0.03,1,3744012
3,0,2,0,3,0.02,1,4104173
3,0,2,1,0,0.00,0,3159566
3,0,2,1,1,0.00,0,3442674
3,0,2,1,2,0.00,0,3744012
3,0,2,1,3,0.02,1,4104173
3,0,2,2,0,0.06,2,3159566
3,0,2,2,1,0.00,0,3442674
3,0,2,2,2,0.03,1,3744012
3,0,2,2,3,0.00,0,4104173
3,0,3,0,0,0.06,2,3254688
3,0,3,0,1,0.11,4,3655524
3,0,3,0,2,0.15,6,3873880
3,0,3,0,3,0.07,3,4127240
3,0,3,1,0,0.06,2,3254688
3,0,3,1,1,0.08,3,3655524
3,0,3,1,2,0.08,3,3873880
3,0,3,1,3,0.05,2,4127240
3,0,3,2,0,0.00,0,3254688
3,0,3,2,1,0.00,0,3655524
3,0,3,2,2,0.08,3,3873880
3,0,3,2,3,0.02,1,4127240
3,0,4,0,0,0.08,3,3700624
3,0,4,0,1,0.32,13,4068385
3,0,4,0,2,0.28,13,4569365
3,0,4,0,3,0.56,26,4657842
3,0,4,1,0,0.08,3,3700624
3,0,4,1,1,0.25,10,4068385
3,0,4,1,2,0.24,11,4569365
3,0,4,1,3,0.49,23,4657842
3,0,4,2,0,0.00,0,3700624
3,0,4,2,1,0.05,2,4068385
3,0,4,2,2,0.04,2,4569365
3,0,4,2,3,0.06,3,4657842
3,0,5,0,0,0.70,29,4156133
3,0,5,0,1,0.60,28,4673961
3,0,5,0,2,0.69,35,5093875
3,0,5,0,3,0.66,39,5908075
3,0,5,1,0,0.60,25,4156133
3,0,5,1,1,0.51,24,4673961
3,0,5,1,2,0.61,31,5093875
3,0,5,1,3,0.63,37,5908075
3,0,5,2,0,0.10,4,4156133
3,0,5,2,1,0.06,3,4673961
3,0,5,2,2,0.06,3,5093875
3,0,5,2,3,0.03,2,5908075
3,0,6,0,0,1.56,66,4235267
3,0,6,0,1,1.23,57,4638420
3,0,6,0,2,1.20,62,5148064
3,0,6,0,3,1.27,76,6004349
3,0,6,1,0,1.42,60,4235267
3,0,6,1,1,1.06,49,4638420
3,0,6,1,2,1.07,55,5148064
3,0,6,1,3,1.02,61,6004349
3,0,6,2,0,0.12,5,4235267
3,0,6,2,1,0.15,7,4638420
3,0,6,2,2,0.14,7,5148064
3,0,6,2,3,0.17,10,6004349
3,0,7,0,0,2.73,108,3949294
3,0,7,0,1,2.71,125,4612356
3,0,7,0,2,2.53,128,5049424
3,0,7,0,3,2.15,122,5678875
3,0,7,1,0,2.35,93,3949294
3,0,7,1,1,2.36,109,4612356
3,0,7,1,2,2.04,103,5049424
3,0,7,1,3,1.74,99,5678875
3,0,7,2,0,0.25,10,3949294
3,0,7,2,1,0.24,11,4612356
3,0,7,2,2,0.38,19,5049424
3,0,7,2,3,0.28,16,5678875
3,0,8,0,0,0.73,210,28635151
3,0,8,0,1,0.71,228,31994591
3,0,8,0,2,0.70,245,35230540
3,0,8,0,3,0.68,268,39169271
3,0,8,1,0,0.64,183,28635151
3,0,8,1,1,0.61,196,31994591
3,0,8,1,2,0.58,203,35230540
3,0,8,1,3,0.57,223,39169271
3,0,8,2,0,0.07,21,28635151
3,0,8,2,1,0.07,23,31994591
3,0,8,2,2,0.10,35,35230540
3,0,8,2,3,0.08,32,39169271
3,0,9,0,0,5.23,197,3768424
3,0,9,0,1,4.90,206,4205727
3,0,9,0,2,4.44,217,4885823
3,0,9,0,3,3.76,201,5344663
3,0,9,1,0,4.59,173,3768424
3,0,9,1,1,3.83,161,4205727
3,0,9,1,2,3.77,184,4885823
3,0,9,1,3,2.96,158,5344663
3,0,9,2,0,0.40,15,3768424
3,0,9,2,1,0.83,35,4205727
3,0,9,2,2,0.53,26,4885823
3,0,9,2,3,0.62,33,5344663
3,0,10,0,0,8.13,280,3443116
3,0,10,0,1,7.97,319,4003519
3,0,10,0,2,6.76,299,4423161
3,0,10,0,3,6.41,324,5052018
3,0,10,1,0,7.14,246,3443116
3,0,10,1,1,7.09,284,4003519
3,0,10,1,2,5.54,245,4423161
3,0,10,1,3,5.17,261,5052018
3,0,10,2,0,0.41,14,3443116
3,0,10,2,1,0.52,21,4003519
3,0,10,2,2,0.75,33,4423161
3,0,10,2,3,1.07,54,5052018
3,0,11,0,0,12.31,365,2964190
3,0,11,0,1,11.38,413,3629869
3,0,11,0,2,11.76,489,4158548
3,0,11,0,3,9.68,437,4512227
3,0,11,1,0,10.83,321,2964190
3,0,11,1,1,10.00,363,3629869
3,0,11,1,2,10.00,416,4158548
3,0,11,1,3,7.69,347,4512227
3,0,11,2,0,0.88,26,2964190
3,0,11,2,1,0.88,32,3629869
3,0,11,2,2,1.35,56,4158548
3,0,11,2,3,1.68,76,4512227
3,0,12,0,0,19.86,428,2155434
3,0,12,0,1,18.02,555,3079107
3,0,12,0,2,16.67,622,3730487
3,0,12,0,3,16.23,682,4202604
3,0,12,1,0,17.26,372,2155434
3,0,12,1,1,15.20,468,3079107
3,0,12,1,2,14.18,529,3730487
3,0,12,1,3,12.87,541,4202604
3,0,12,2,0,1.72,37,2155434
3,0,12,2,1,1.98,61,3079107
3,0,12,2,2,1.74,65,3730487
3,0,12,2,3,2.28,96,4202604
3,0,13,0,0,29.29,477,1628298
3,0,13,0,1,24.72,550,2224992
3,0,13,0,2,22.87,713,3117477
3,0,13,0,3,23.19,866,3734311
3,0,13,1,0,26.47,431,1628298
3,0,13,1,1,21.75,484,2224992
3,0,13,1,2,18.99,592,3117477
3,0,13,1,3,18.42,688,3734311
3,0,13,2,0,1.72,28,1628298
3,0,13,2,1,1.71,38,2224992
3,0,13,2,2,2.95,92,3117477
3,0,13,2,3,3.64,136,3734311
3,0,14,0,0,48.15,629,1306441
3,0,14,0,1,41.37,690,1667764
3,0,14,0,2,36.42,820,2251601
3,0,14,0,3,31.67,982,3100397
3,0,14,1,0,42.71,558,1306441
3,0,14,1,1,36.52,609,1667764
3,0,14,1,2,30.73,692,2251601
3,0,14,1,3,25.84,801,3100397
3,0,14,2,0,2.83,37,1306441
3,0,14,2,1,2.58,43,1667764
3,0,14,2,2,3.55,80,2251601
3,0,14,2,3,4.71,146,3100397
3,0,15,0,0,67.39,711,1055022
3,0,15,0,1,61.50,786,1278024
3,0,15,0,2,49.49,807,1630552
3,0,15,0,3,42.61,939,2203561
3,0,15,1,0,60.76,641,1055022
3,0,15,1,1,54.46,696,1278024
3,0,15,1,2,42.87,699,1630552
3,0,15,1,3,34.76,766,2203561
3,0,15,2,0,2.56,27,1055022
3,0,15,2,1,4.07,52,1278024
3,0,15,2,2,4.05,66,1630552
3,0,15,2,3,5.45,120,2203561
3,0,16,0,0,95.08,752,790898
3,0,16,0,1,76.95,739,960393
3,0,16,0,2,70.59,833,1180092
3,0,16,0,3,57.33,881,1536621
3,0,16,1,0,86.10,681,790898
3,0,16,1,1,68.93,662,960393
3,0,16,1,2,61.10,721,1180092
3,0,16,1,3,47.38,728,1536621
3,0,16,2,0,3.67,29,790898
3,0,16,2,1,3.54,34,960393
3,0,16,2,2,5.85,69,1180092
3,0,16,2,3,6.83,105,1536621
3,0,17,0,0,121.82,591,485125
3,0,17,0,1,102.26,668,653245
3,0,17,0,2,85.42,700,819475
3,0,17,0,3,69.64,725,1041049
3,0,17,1,0,106.98,519,485125
3,0,17,1,1,92.00,601,653245
3,0,17,1,2,72.85,597,819475
3,0,17,1,3,59.08,615,1041049
3,0,17,2,0,4.53,22,485125
3,0,17,2,1,2.76,18,653245
3,0,17,2,2,5.00,41,819475
3,0,17,2,3,5.96,62,1041049
3,0,18,0,0,151.76,523,344634
3,0,18,0,1,120.57,611,506756
3,0,18,0,2,100.81,758,751889
3,0,18,0,3,73.26,796,1086578
3,0,18,1,0,127.96,441,344634
3,0,18,1,1,102.81,521,506756
3,0,18,1,2,80.73,607,751889
3,0,18,1,3,59.82,650,1086578
3,0,18,2,0,3.77,13,344634
3,0,18,2,1,3.75,19,506756
3,0,18,2,2,4.65,35,751889
3,0,18,2,3,2.76,30,1086578
3,0,19,0,0,11.08,5163,46576733
3,0,19,0,1,10.64,5765,54203987
3,0,19,0,2,10.46,6503,62179645
3,0,19,0,3,10.00,7101,70983300
3,0,19,1,0,9.80,4566,46576733
3,0,19,1,1,9.31,5045,54203987
3,0,19,1,2,8.82,5485,62179645
3,0,19,1,3,8.14,5778,70983300
3,0,19,2,0,0.58,269,46576733
3,0,19,2,1,0.69,376,54203987
3,0,19,2,2,0.96,598,62179645
3,0,19,2,3,1.25,890,70983300
3,1,0,0,0,0.00,0,3126930
3,1,0,0,1,0.03,1,3559414
3,1,0,0,2,0.00,0,3900380
3,1,0,0,3,0.02,1,4465608
3,1,0,1,0,0.00,0,3126930
3,1,0,1,1,0.03,1,3559414
3,1,0,1,2,0.00,0,3900380
3,1,0,1,3,0.00,0,4465608
3,1,0,2,0,0.00,0,3126930
3,1,0,2,1,0.00,0,3559414
3,1,0,2,2,0.00,0,3900380
3,1,0,2,3,0.00,0,4465608
3,1,1,0,0,0.00,0,3052649
3,1,1,0,1,0.00,0,3343857
3,1,1,0,2,0.00,0,3851540
3,1,1,0,3,0.00,0,4223109
3,1,1,1,0,0.00,0,3052649
3,1,1,1,1,0.00,0,3343857
3,1,1,1,2,0.00,0,3851540
3,1,1,1,3,0.00,0,4223109
3,1,1,2,0,0.00,0,3052649
3,1,1,2,1,0.00,0,3343857
3,1,1,2,2,0.00,0,3851540
3,1,1,2,3,0.00,0,4223109
3,1,2,0,0,0.00,0,3159566
3,1,2,0,1,0.00,0,3442674
3,1,2,0,2,0.03,1,3744012
3,1,2,0,3,0.00,0,4104173
3,1,2,1,0,0.00,0,3159566
3,1,2,1,1,0.00,0,3442674
3,1,2,1,2,0.00,0,3744012
3,1,2,1,3,0.00,0,4104173
3,1,2,2,0,0.00,0,3159566
3,1,2,2,1,0.00,0,3442674
3,1,2,2,2,0.03,1,3744012
3,1,2,2,3,0.00,0,4104173
3,1,3,0,0,0.03,1,3254688
3,1,3,0,1,0.08,3,3655524
3,1,3,0,2,0.05,2,3873880
3,1,3,0,3,0.02,1,4127240
3,1,3,1,0,0.03,1,3254688
3,1,3,1,1,0.05,2,3655524
3,1,3,1,2,0.03,1,3873880
3,1,3,1,3,0.02,1,4127240
3,1,3,2,0,0.00,0,3254688
3,1,3,2,1,0.00,0,3655524
3,1,3,2,2,0.03,1,3873880
3,1,3,2,3,0.00,0,4127240
3,1,4,0,0,0.08,3,3700624
3,1,4,0,1,0.12,5,4068385
3,1,4,0,2,0.13,6,4569365
3,1,4,0,3,0.26,12,4657842
3,1,4,1,0,0.08,3,3700624
3,1,4,1,1,0.10,4,4068385
3,1,4,1,2,0.11,5,4569365
3,1,4,1,3,0.19,9,4657842
3,1,4,2,0,0.00,0,3700624
3,1,4,2,1,0.00,0,4068385
3,1,4,2,2,0.02,1,4569365
3,1,4,2,3,0.06,3,4657842
3,1,5,0,0,0.46,19,4156133
3,1,5,0,1,0.24,11,4673961
3,1,5,0,2,0.35,18,5093875
3,1,5,0,3,0.29,17,5908075
3,1,5,1,0,0.43,18,4156133
3,1,5,1,1,0.17,8,4673961
3,1,5,1,2,0.29,15,5093875
3,1,5,1,3,0.25,15,5908075
3,1,5,2,0,0.02,1,4156133
3,1,5,2,1,0.06,3,4673961
3,1,5,2,2,0.06,3,5093875
3,1,5,2,3,0.03,2,5908075
3,1,6,0,0,0.90,38,4235267
3,1,6,0,1,0.69,32,4638420
3,1,6,0,2,0.60,31,5148064
3,1,6,0,3,0.65,39,6004349
3,1,6,1,0,0.83,35,4235267
3,1,6,1,1,0.63,29,4638420
3,1,6,1,2,0.51,26,5148064
3,1,6,1,3,0.50,30,6004349
3,1,6,2,0,0.07,3,4235267
3,1,6,2,1,0.04,2,4638420
3,1,6,2,2,0.10,5,5148064
3,1,6,2,3,0.13,8,6004349
3,1,7,0,0,1.60,63,3949294
3,1,7,0,1,1.84,85,4612356
3,1,7,0,2,1.54,78,5049424
3,1,7,0,3,1.22,69,5678875
3,1,7,1,0,1.39,55,3949294
3,1,7,1,1,1.58,73,4612356
3,1,7,1,2,1.39,70,5049424
3,1,7,1,3,0.97,55,5678875
3,1,7,2,0,0.18,7,3949294
3,1,7,2,1,0.20,9,4612356
3,1,7,2,2,0.14,7,5049424
3,1,7,2,3,0.19,11,5678875
3,1,8,0,0,0.43,124,28635151
3,1,8,0,1,0.43,137,31994591
3,1,8,0,2,0.39,136,35230540
3,1,8,0,3,0.35,139,39169271
3,1,8,1,0,0.39,112,28635151
3,1,8,1,1,0.37,117,31994591
3,1,8,1,2,0.33,117,35230540
3,1,8,1,3,0.28,110,39169271
3,1,8,2,0,0.04,11,28635151
3,1,8,2,1,0.04,14,31994591
3,1,8,2,2,0.05,18,35230540
3,1,8,2,3,0.06,24,39169271
3,1,9,0,0,2.81,106,3768424
3,1,9,0,1,2.85,120,4205727
3,1,9,0,2,2.82,138,4885823
3,1,9,0,3,2.23,119,5344663
3,1,9,1,0,2.60,98,3768424
3,1,9,1,1,2.35,99,4205727
3,1,9,1,2,2.39,117,4885823
3,1,9,1,3,1.80,96,5344663
3,1,9,2,0,0.16,6,3768424
3,1,9,2,1,0.43,18,4205727
3,1,9,2,2,0.39,19,4885823
3,1,9,2,3,0.39,21,5344663
3,1,10,0,0,4.56,157,3443116
3,1,10,0,1,4.67,187,4003519
3,1,10,0,2,4.02,178,4423161
3,1,10,0,3,3.76,190,5052018
3,1,10,1,0,4.24,146,3443116
3,1,10,1,1,4.40,176,4003519
3,1,10,1,2,3.35,148,4423161
3,1,10,1,3,3.07,155,5052018
3,1,10,2,0,0.17,6,3443116
3,1,10,2,1,0.25,10,4003519
3,1,10,2,2,0.54,24,4423161
3,1,10,2,3,0.61,31,5052018
3,1,11,0,0,6.88,204,2964190
3,1,11,0,1,6.50,236,3629869
3,1,11,0,2,6.97,290,4158548
3,1,11,0,3,5.41,244,4512227
3,1,11,1,0,6.27,186,2964190
3,1,11,1,1,5.79,210,3629869
3,1,11,1,2,6.18,257,4158548
3,1,11,1,3,4.32,195,4512227
3,1,11,2,0,0.47,14,2964190
3,1,11,2,1,0.58,21,3629869
3,1,11,2,2,0.72,30,4158548
3,1,11,2,3,0.95,43,4512227
3,1,12,0,0,11.18,241,2155434
3,1,12,0,1,10.88,335,3079107
3,1,12,0,2,9.78,365,3730487
3,1,12,0,3,9.40,395,4202604
3,1,12,1,0,10.21,220,2155434
3,1,12,1,1,9.61,296,3079107
3,1,12,1,2,8.63,322,3730487
3,1,12,1,3,7.73,325,4202604
3,1,12,2,0,0.70,15,2155434
3,1,12,2,1,0.94,29,3079107
3,1,12,2,2,0.99,37,3730487
3,1,12,2,3,1.33,56,4202604
3,1,13,0,0,17.93,292,1628298
3,1,13,0,1,15.01,334,2224992
3,1,13,0,2,13.63,425,3117477
3,1,13,0,3,13.92,520,3734311
3,1,13,1,0,16.34,266,1628298
3,1,13,1,1,13.89,309,2224992
3,1,13,1,2,11.80,368,3117477
3,1,13,1,3,11.27,421,3734311
3,1,13,2,0,1.23,20,1628298
3,1,13,2,1,0.85,19,2224992
3,1,13,2,2,1.41,44,3117477
3,1,13,2,3,2.17,81,3734311
3,1,14,0,0,29.47,385,1306441
3,1,14,0,1,26.02,434,1667764
3,1,14,0,2,21.81,491,2251601
3,1,14,0,3,18.64,578,3100397
3,1,14,1,0,27.40,358,1306441
3,1,14,1,1,23.92,399,1667764
3,1,14,1,2,18.88,425,2251601
3,1,14,1,3,15.58,483,3100397
3,1,14,2,0,1.38,18,1306441
3,1,14,2,1,1.08,18,1667764
3,1,14,2,2,2.27,51,2251601
3,1,14,2,3,2.77,86,3100397
3,1,15,0,0,42.18,445,1055022
3,1,15,0,1,39.04,499,1278024
3,1,15,0,2,32.50,530,1630552
3,1,15,0,3,25.59,564,2203561
3,1,15,1,0,39.34,415,1055022
3,1,15,1,1,36.23,463,1278024
3,1,15,1,2,29.56,482,1630552
3,1,15,1,3,21.74,479,2203561
3,1,15,2,0,1.52,16,1055022
3,1,15,2,1,2.11,27,1278024
3,1,15,2,2,2.02,33,1630552
3,1,15,2,3,3.27,72,2203561
3,1,16,0,0,61.32,485,790898
3,1,16,0,1,48.63,467,960393
3,1,16,0,2,44.06,520,1180092
3,1,16,0,3,36.77,565,1536621
3,1,16,1,0,56.90,450,790898
3,1,16,1,1,44.77,430,960393
3,1,16,1,2,39.57,467,1180092
3,1,16,1,3,31.24,480,1536621
3,1,16,2,0,2.53,20,790898
3,1,16,2,1,2.29,22,960393
3,1,16,2,2,3.73,44,1180092
3,1,16,2,3,4.36,67,1536621
3,1,17,0,0,75.44,366,485125
3,1,17,0,1,71.18,465,653245
3,1,17,0,2,53.20,436,819475
3,1,17,0,3,44.28,461,1041049
3,1,17,1,0,70.29,341,485125
3,1,17,1,1,66.74,436,653245
3,1,17,1,2,48.08,394,819475
3,1,17,1,3,39.58,412,1041049
3,1,17,2,0,2.47,12,485125
3,1,17,2,1,1.68,11,653245
3,1,17,2,2,2.68,22,819475
3,1,17,2,3,3.65,38,1041049
3,1,18,0,0,94.30,325,344634
3,1,18,0,1,76.37,387,506756
3,1,18,0,2,58.79,442,751889
3,1,18,0,3,44.73,486,1086578
3,1,18,1,0,86.18,297,344634
3,1,18,1,1,69.07,350,506756
3,1,18,1,2,51.34,386,751889
3,1,18,1,3,40.40,439,1086578
3,1,18,2,0,2.03,7,344634
3,1,18,2,1,2.76,14,506756
3,1,18,2,2,3.19,24,751889
3,1,18,2,3,1.47,16,1086578
3,1,19,0,0,6.72,3130,46576733
3,1,19,0,1,6.64,3601,54203987
3,1,19,0,2,6.35,3951,62179645
3,1,19,0,3,6.00,4261,70983300
3,1,19,1,0,6.20,2889,46576733
3,1,19,1,1,6.06,3285,54203987
3,1,19,1,2,5.60,3483,62179645
3,1,19,1,3,5.06,3595,70983300
3,1,19,2,0,0.31,145,46576733
3,1,19,2,1,0.37,203,54203987
3,1,19,2,2,0.56,346,62179645
3,1,19,2,3,0.75,535,70983300
3,2,0,0,0,0.00,0,3126930
3,2,0,0,1,0.00,0,3559414
3,2,0,0,2,0.00,0,3900380
3,2,0,0,3,0.00,0,4465608
3,2,0,1,0,0.00,0,3126930
3,2,0,1,1,0.00,0,3559414
3,2,0,1,2,0.00,0,3900380
3,2,0,1,3,0.00,0,4465608
3,2,0,2,0,0.00,0,3126930
3,2,0,2,1,0.00,0,3559414
3,2,0,2,2,0.00,0,3900380
3,2,0,2,3,0.00,0,4465608
3,2,1,0,0,0.00,0,3052649
3,2,1,0,1,0.00,0,3343857
3,2,1,0,2,0.00,0,3851540
3,2,1,0,3,0.00,0,4223109
3,2,1,1,0,0.00,0,3052649
3,2,1,1,1,0.00,0,3343857
3,2,1,1,2,0.00,0,3851540
3,2,1,1,3,0.00,0,4223109
3,2,1,2,0,0.00,0,3052649
3,2,1,2,1,0.00,0,3343857
3,2,1,2,2,0.00,0,3851540
3,2,1,2,3,0.00,0,4223109
3,2,2,0,0,0.00,0,3159566
3,2,2,0,1,0.00,0,3442674
3,2,2,0,2,0.00,0,3744012
3,2,2,0,3,0.00,0,4104173
3,2,2,1,0,0.00,0,3159566
3,2,2,1,1,0.00,0,3442674
3,2,2,1,2,0.00,0,3744012
3,2,2,1,3,0.00,0,4104173
3,2,2,2,0,0.00,0,3159566
3,2,2,2,1,0.00,0,3442674
3,2,2,2,2,0.00,0,3744012
3,2,2,2,3,0.00,0,4104173
3,2,3,0,0,0.00,0,3254688
3,2,3,0,1,0.00,0,3655524
3,2,3,0,2,0.00,0,3873880
3,2,3,0,3,0.00,0,4127240
3,2,3,1,0,0.00,0,3254688
3,2,3,1,1,0.00,0,3655524
3,2,3,1,2,0.00,0,3873880
3,2,3,1,3,0.00,0,4127240
3,2,3,2,0,0.00,0,3254688
3,2,3,2,1,0.00,0,3655524
3,2,3,2,2,0.00,0,3873880
3,2,3,2,3,0.00,0,4127240
3,2,4,0,0,0.00,0,3700624
3,2,4,0,1,0.10,4,4068385
3,2,4,0,2,0.00,0,4569365
3,2,4,0,3,0.13,6,4657842
3,2,4,1,0,0.00,0,3700624
3,2,4,1,1,0.07,3,4068385
3,2,4,1,2,0.00,0,4569365
3,2,4,1,3,0.13,6,4657842
3,2,4,2,0,0.00,0,3700624
3,2,4,2,1,0.02,1,4068385
3,2,4,2,2,0.00,0,4569365
3,2,4,2,3,0.00,0,4657842
3,2,5,0,0,0.05,2,4156133
3,2,5,0,1,0.06,3,4673961
3,2,5,0,2,0.06,3,5093875
3,2,5,0,3,0.14,8,5908075
3,2,5,1,0,0.05,2,4156133
3,2,5,1,1,0.04,2,4673961
3,2,5,1,2,0.06,3,5093875
3,2,5,1,3,0.14,8,5908075
3,2,5,2,0,0.00,0,4156133
3,2,5,2,1,0.00,0,4673961
3,2,5,2,2,0.00,0,5093875
3,2,5,2,3,0.00,0,5908075
3,2,6,0,0,0.19,8,4235267
3,2,6,0,1,0.09,4,4638420
3,2,6,0,2,0.19,10,5148064
3,2,6,0,3,0.18,11,6004349
3,2,6,1,0,0.17,7,4235267
3,2,6,1,1,0.09,4,4638420
3,2,6,1,2,0.19,10,5148064
3,2,6,1,3,0.18,11,6004349
3,2,6,2,0,0.02,1,4235267
3,2,6,2,1,0.00,0,4638420
3,2,6,2,2,0.00,0,5148064
3,2,6,2,3,0.00,0,6004349
3,2,7,0,0,0.18,7,3949294
3,2,7,0,1,0.17,8,4612356
3,2,7,0,2,0.36,18,5049424
3,2,7,0,3,0.28,16,5678875
3,2,7,1,0,0.18,7,3949294
3,2,7,1,1,0.15,7,4612356
3,2,7,1,2,0.26,13,5049424
3,2,7,1,3,0.26,15,5678875
3,2,7,2,0,0.00,0,3949294
3,2,7,2,1,0.02,1,4612356
3,2,7,2,2,0.08,4,5049424
3,2,7,2,3,0.00,0,5678875
3,2,8,0,0,0.06,17,28635151
3,2,8,0,1,0.06,19,31994591
3,2,8,0,2,0.09,31,35230540
3,2,8,0,3,0.10,41,39169271
3,2,8,1,0,0.06,16,28635151
3,2,8,1,1,0.05,16,31994591
3,2,8,1,2,0.07,26,35230540
3,2,8,1,3,0.10,40,39169271
3,2,8,2,0,0.00,1,28635151
3,2,8,2,1,0.01,2,31994591
3,2,8,2,2,0.01,4,35230540
3,2,8,2,3,0.00,0,39169271
3,2,9,0,0,0.56,21,3768424
3,2,9,0,1,0.52,22,4205727
3,2,9,0,2,0.55,27,4885823
3,2,9,0,3,0.52,28,5344663
3,2,9,1,0,0.50,19,3768424
3,2,9,1,1,0.43,18,4205727
3,2,9,1,2,0.49,24,4885823
3,2,9,1,3,0.47,25,5344663
3,2,9,2,0,0.03,1,3768424
3,2,9,2,1,0.05,2,4205727
3,2,9,2,2,0.04,2,4885823
3,2,9,2,3,0.04,2,5344663
3,2,10,0,0,0.84,29,3443116
3,2,10,0,1,1.00,40,4003519
3,2,10,0,2,0.72,32,4423161
3,2,10,0,3,1.01,51,5052018
3,2,10,1,0,0.70,24,3443116
3,2,10,1,1,0.85,34,4003519
3,2,10,1,2,0.66,29,4423161
3,2,10,1,3,0.97,49,5052018
3,2,10,2,0,0.03,1,3443116
3,2,10,2,1,0.05,2,4003519
3,2,10,2,2,0.02,1,4423161
3,2,10,2,3,0.04,2,5052018
3,2,11,0,0,1.82,54,2964190
3,2,11,0,1,1.49,54,3629869
3,2,11,0,2,1.54,64,4158548
3,2,11,0,3,1.42,64,4512227
3,2,11,1,0,1.62,48,2964190
3,2,11,1,1,1.41,51,3629869
3,2,11,1,2,1.25,52,4158548
3,2,11,1,3,1.26,57,4512227
3,2,11,2,0,0.10,3,2964190
3,2,11,2,1,0.03,1,3629869
3,2,11,2,2,0.19,8,4158548
3,2,11,2,3,0.07,3,4512227
