"IM Race-Ethnicity no Unknown","18_Age Categories for NordPred","IM Subsite","IM Histology with All","IM 5-year LATEST","Age-Adjusted Rate","Count","Population"
5,2,0,3,1,^,^,622247207
5,2,0,3,2,^,^,653751347
5,2,0,3,3,^,^,678969821
5,2,1,0,0,^,^,593406454
5,2,1,0,1,^,^,622247207
5,2,1,0,2,^,^,653751347
5,2,1,0,3,^,^,678969821
5,2,1,1,0,^,^,593406454
5,2,1,1,1,^,^,622247207
5,2,1,1,2,^,^,653751347
5,2,1,1,3,^,^,678969821
5,2,1,2,0,^,^,593406454
5,2,1,2,1,^,^,622247207
5,2,1,2,2,^,^,653751347
5,2,1,2,3,^,^,678969821
5,2,1,3,0,^,^,593406454
5,2,1,3,1,^,^,622247207
5,2,1,3,2,^,^,653751347
5,2,1,3,3,^,^,678969821
5,2,2,0,0,^,^,593406454
5,2,2,0,1,^,^,622247207
5,2,2,0,2,^,^,653751347
5,2,2,0,3,^,^,678969821
5,2,2,1,0,^,^,593406454
5,2,2,1,1,^,^,622247207
5,2,2,1,2,^,^,653751347
5,2,2,1,3,^,^,678969821
5,2,2,2,0,^,^,593406454
5,2,2,2,1,^,^,622247207
5,2,2,2,2,^,^,653751347
5,2,2,2,3,^,^,678969821
5,2,2,3,0,^,^,593406454
5,2,2,3,1,^,^,622247207
5,2,2,3,2,^,^,653751347
5,2,2,3,3,^,^,678969821
5,2,3,0,0,^,^,593406454
5,2,3,0,1,^,^,622247207
5,2,3,0,2,^,^,653751347
5,2,3,0,3,^,^,678969821
5,2,3,1,0,^,^,593406454
5,2,3,1,1,^,^,622247207
5,2,3,1,2,^,^,653751347
5,2,3,1,3,^,^,678969821
5,2,3,2,0,^,^,593406454
5,2,3,2,1,^,^,622247207
5,2,3,2,2,^,^,653751347
5,2,3,2,3,^,^,678969821
5,2,3,3,0,^,^,593406454
5,2,3,3,1,^,^,622247207
5,2,3,3,2,^,^,653751347
5,2,3,3,3,^,^,678969821
5,3,0,0,0,0.00,11,593406454
5,3,0,0,1,0.00,16,622247207
5,3,0,0,2,0.00,11,653751347
5,3,0,0,3,0.00,18,678969821
5,3,0,1,0,0.00,11,593406454
5,3,0,1,1,0.00,20,622247207
5,3,0,1,2,0.00,12,653751347
5,3,0,1,3,0.00,18,678969821
5,3,0,2,0,0.00,10,593406454
5,3,0,2,1,0.00,15,622247207
5,3,0,2,2,0.00,11,653751347
5,3,0,2,3,0.00,17,678969821
5,3,0,3,0,^,^,593406454
5,3,0,3,1,^,^,622247207
5,3,0,3,2,^,^,653751347
5,3,0,3,3,^,^,678969821
5,3,1,0,0,^,^,593406454
5,3,1,0,1,^,^,622247207
5,3,1,0,2,^,^,653751347
5,3,1,0,3,^,^,678969821
5,3,1,1,0,^,^,593406454
5,3,1,1,1,^,^,622247207
5,3,1,1,2,^,^,653751347
5,3,1,1,3,^,^,678969821
5,3,1,2,0,^,^,593406454
5,3,1,2,1,^,^,622247207
5,3,1,2,2,^,^,653751347
5,3,1,2,3,^,^,678969821
5,3,1,3,0,^,^,593406454
5,3,1,3,1,^,^,622247207
5,3,1,3,2,^,^,653751347
5,3,1,3,3,^,^,678969821
5,3,2,0,0,^,^,593406454
5,3,2,0,1,^,^,622247207
5,3,2,0,2,^,^,653751347
5,3,2,0,3,^,^,678969821
5,3,2,1,0,^,^,593406454
5,3,2,1,1,^,^,622247207
5,3,2,1,2,^,^,653751347
5,3,2,1,3,^,^,678969821
5,3,2,2,0,^,^,593406454
5,3,2,2,1,^,^,622247207
5,3,2,2,2,^,^,653751347
5,3,2,2,3,^,^,678969821
5,3,2,3,0,^,^,593406454
5,3,2,3,1,^,^,622247207
5,3,2,3,2,^,^,653751347
5,3,2,3,3,^,^,678969821
5,3,3,0,0,^,^,593406454
5,3,3,0,1,0.00,10,622247207
5,3,3,0,2,^,^,653751347
5,3,3,0,3,0.00,10,678969821
5,3,3,1,0,^,^,593406454
5,3,3,1,1,0.00,12,622247207
5,3,3,1,2,^,^,653751347
5,3,3,1,3,0.00,10,678969821
5,3,3,2,0,^,^,593406454
5,3,3,2,1,^,^,622247207
5,3,3,2,2,^,^,653751347
5,3,3,2,3,^,^,678969821
5,3,3,3,0,^,^,593406454
5,3,3,3,1,^,^,622247207
5,3,3,3,2,^,^,653751347
5,3,3,3,3,^,^,678969821
5,4,0,0,0,0.01,39,593406454
5,4,0,0,1,0.01,57,622247207
5,4,0,0,2,0.01,54,653751347
5,4,0,0,3,0.01,75,678969821
5,4,0,1,0,0.01,45,593406454
5,4,0,1,1,0.01,63,622247207
5,4,0,1,2,0.01,59,653751347
5,4,0,1,3,0.01,84,678969821
5,4,0,2,0,0.01,39,593406454
5,4,0,2,1,0.01,53,622247207
5,4,0,2,2,0.01,50,653751347
5,4,0,2,3,0.01,69,678969821
5,4,0,3,0,^,^,593406454
5,4,0,3,1,^,^,622247207
5,4,0,3,2,^,^,653751347
5,4,0,3,3,^,^,678969821
5,4,1,0,0,^,^,593406454
5,4,1,0,1,0.00,18,622247207
5,4,1,0,2,0.00,16,653751347
5,4,1,0,3,0.00,14,678969821
5,4,1,1,0,^,^,593406454
5,4,1,1,1,0.00,19,622247207
5,4,1,1,2,0.00,17,653751347
5,4,1,1,3,0.00,15,678969821
5,4,1,2,0,^,^,593406454
5,4,1,2,1,0.00,17,622247207
5,4,1,2,2,0.00,14,653751347
5,4,1,2,3,0.00,14,678969821
5,4,1,3,0,^,^,593406454
5,4,1,3,1,^,^,622247207
5,4,1,3,2,^,^,653751347
5,4,1,3,3,^,^,678969821
5,4,2,0,0,0.00,14,593406454
5,4,2,0,1,0.00,22,622247207
5,4,2,0,2,0.00,24,653751347
5,4,2,0,3,0.00,33,678969821
5,4,2,1,0,0.00,14,593406454
5,4,2,1,1,0.00,24,622247207
5,4,2,1,2,0.00,25,653751347
5,4,2,1,3,0.00,36,678969821
5,4,2,2,0,0.00,14,593406454
5,4,2,2,1,0.00,20,622247207
5,4,2,2,2,0.00,23,653751347
5,4,2,2,3,0.00,28,678969821
5,4,2,3,0,^,^,593406454
5,4,2,3,1,^,^,622247207
5,4,2,3,2,^,^,653751347
5,4,2,3,3,^,^,678969821
5,4,3,0,0,0.00,18,593406454
5,4,3,0,1,0.00,17,622247207
5,4,3,0,2,0.00,14,653751347
5,4,3,0,3,0.00,28,678969821
5,4,3,1,0,0.00,24,593406454
5,4,3,1,1,0.00,20,622247207
5,4,3,1,2,0.00,17,653751347
5,4,3,1,3,0.00,33,678969821
5,4,3,2,0,0.00,18,593406454
5,4,3,2,1,0.00,16,622247207
5,4,3,2,2,0.00,13,653751347
5,4,3,2,3,0.00,27,678969821
5,4,3,3,0,^,^,593406454
5,4,3,3,1,^,^,622247207
5,4,3,3,2,^,^,653751347
5,4,3,3,3,^,^,678969821
5,5,0,0,0,0.02,115,593406454
5,5,0,0,1,0.02,138,622247207
5,5,0,0,2,0.02,143,653751347
5,5,0,0,3,0.02,147,678969821
5,5,0,1,0,0.02,122,593406454
5,5,0,1,1,0.02,144,622247207
5,5,0,1,2,0.02,154,653751347
5,5,0,1,3,0.02,153,678969821
5,5,0,2,0,0.02,109,593406454
5,5,0,2,1,0.02,129,622247207
5,5,0,2,2,0.02,132,653751347
5,5,0,2,3,0.02,140,678969821
5,5,0,3,0,^,^,593406454
5,5,0,3,1,^,^,622247207
5,5,0,3,2,0.00,11,653751347
5,5,0,3,3,^,^,678969821
5,5,1,0,0,0.00,20,593406454
5,5,1,0,1,0.00,24,622247207
5,5,1,0,2,0.00,20,653751347
5,5,1,0,3,0.00,33,678969821
5,5,1,1,0,0.00,22,593406454
5,5,1,1,1,0.00,24,622247207
5,5,1,1,2,0.00,22,653751347
5,5,1,1,3,0.00,34,678969821
5,5,1,2,0,0.00,19,593406454
5,5,1,2,1,0.00,22,622247207
5,5,1,2,2,0.00,20,653751347
5,5,1,2,3,0.00,33,678969821
5,5,1,3,0,^,^,593406454
5,5,1,3,1,^,^,622247207
5,5,1,3,2,^,^,653751347
5,5,1,3,3,^,^,678969821
5,5,2,0,0,0.01,45,593406454
5,5,2,0,1,0.01,60,622247207
5,5,2,0,2,0.01,66,653751347
5,5,2,0,3,0.01,61,678969821
5,5,2,1,0,0.01,45,593406454
5,5,2,1,1,0.01,62,622247207
5,5,2,1,2,0.01,68,653751347
5,5,2,1,3,0.01,62,678969821
5,5,2,2,0,0.01,44,593406454
5,5,2,2,1,0.01,56,622247207
5,5,2,2,2,0.01,64,653751347
5,5,2,2,3,0.01,57,678969821
5,5,2,3,0,^,^,593406454
5,5,2,3,1,^,^,622247207
5,5,2,3,2,^,^,653751347
5,5,2,3,3,^,^,678969821
5,5,3,0,0,0.01,50,593406454
5,5,3,0,1,0.01,54,622247207
5,5,3,0,2,0.01,57,653751347
5,5,3,0,3,0.01,53,678969821
5,5,3,1,0,0.01,55,593406454
5,5,3,1,1,0.01,58,622247207
5,5,3,1,2,0.01,64,653751347
5,5,3,1,3,0.01,57,678969821
5,5,3,2,0,0.01,46,593406454
5,5,3,2,1,0.01,51,622247207
5,5,3,2,2,0.01,48,653751347
5,5,3,2,3,0.01,50,678969821
5,5,3,3,0,^,^,593406454
5,5,3,3,1,^,^,622247207
5,5,3,3,2,^,^,653751347
5,5,3,3,3,^,^,678969821
5,6,0,0,0,0.04,242,593406454
5,6,0,0,1,0.05,308,622247207
5,6,0,0,2,0.05,290,653751347
5,6,0,0,3,0.05,342,678969821
5,6,0,1,0,0.04,260,593406454
5,6,0,1,1,0.06,319,622247207
5,6,0,1,2,0.05,305,653751347
5,6,0,1,3,0.06,363,678969821
5,6,0,2,0,0.04,241,593406454
5,6,0,2,1,0.05,296,622247207
5,6,0,2,2,0.05,279,653751347
5,6,0,2,3,0.05,315,678969821
5,6,0,3,0,^,^,593406454
5,6,0,3,1,0.00,12,622247207
5,6,0,3,2,0.00,11,653751347
5,6,0,3,3,0.00,27,678969821
5,6,1,0,0,0.01,54,593406454
5,6,1,0,1,0.01,55,622247207
5,6,1,0,2,0.01,52,653751347
5,6,1,0,3,0.01,79,678969821
5,6,1,1,0,0.01,56,593406454
5,6,1,1,1,0.01,58,622247207
5,6,1,1,2,0.01,55,653751347
5,6,1,1,3,0.01,81,678969821
5,6,1,2,0,0.01,54,593406454
5,6,1,2,1,0.01,53,622247207
5,6,1,2,2,0.01,51,653751347
5,6,1,2,3,0.01,78,678969821
5,6,1,3,0,^,^,593406454
5,6,1,3,1,^,^,622247207
5,6,1,3,2,^,^,653751347
5,6,1,3,3,^,^,678969821
5,6,2,0,0,0.02,96,593406454
5,6,2,0,1,0.03,148,622247207
5,6,2,0,2,0.02,128,653751347
5,6,2,0,3,0.02,144,678969821
5,6,2,1,0,0.02,103,593406454
5,6,2,1,1,0.03,150,622247207
5,6,2,1,2,0.02,131,653751347
5,6,2,1,3,0.02,148,678969821
5,6,2,2,0,0.02,96,593406454
5,6,2,2,1,0.02,144,622247207
5,6,2,2,2,0.02,120,653751347
5,6,2,2,3,0.02,134,678969821
5,6,2,3,0,^,^,593406454
5,6,2,3,1,^,^,622247207
5,6,2,3,2,^,^,653751347
5,6,2,3,3,0.00,10,678969821
5,6,3,0,0,0.02,92,593406454
5,6,3,0,1,0.02,105,622247207
5,6,3,0,2,0.02,110,653751347
5,6,3,0,3,0.02,119,678969821
5,6,3,1,0,0.02,101,593406454
5,6,3,1,1,0.02,111,622247207
5,6,3,1,2,0.02,119,653751347
5,6,3,1,3,0.02,134,678969821
5,6,3,2,0,0.01,91,593406454
5,6,3,2,1,0.02,99,622247207
5,6,3,2,2,0.02,108,653751347
5,6,3,2,3,0.02,103,678969821
5,6,3,3,0,^,^,593406454
5,6,3,3,1,^,^,622247207
5,6,3,3,2,^,^,653751347
5,6,3,3,3,0.00,16,678969821
5,7,0,0,0,0.07,411,593406454
5,7,0,0,1,0.09,516,622247207
5,7,0,0,2,0.10,520,653751347
5,7,0,0,3,0.10,579,678969821
5,7,0,1,0,0.08,440,593406454
5,7,0,1,1,0.10,558,622247207
5,7,0,1,2,0.10,548,653751347
5,7,0,1,3,0.11,627,678969821
5,7,0,2,0,0.07,399,593406454
5,7,0,2,1,0.09,487,622247207
5,7,0,2,2,0.09,490,653751347
5,7,0,2,3,0.10,544,678969821
5,7,0,3,0,0.00,12,593406454
5,7,0,3,1,0.01,29,622247207
5,7,0,3,2,0.01,30,653751347
5,7,0,3,3,0.01,35,678969821
5,7,1,0,0,0.02,94,593406454
5,7,1,0,1,0.02,106,622247207
5,7,1,0,2,0.02,115,653751347
5,7,1,0,3,0.02,126,678969821
5,7,1,1,0,0.02,99,593406454
5,7,1,1,1,0.02,114,622247207
5,7,1,1,2,0.02,119,653751347
5,7,1,1,3,0.02,135,678969821
5,7,1,2,0,0.02,93,593406454
5,7,1,2,1,0.02,103,622247207
5,7,1,2,2,0.02,110,653751347
5,7,1,2,3,0.02,123,678969821
5,7,1,3,0,^,^,593406454
5,7,1,3,1,^,^,622247207
5,7,1,3,2,^,^,653751347
5,7,1,3,3,^,^,678969821
5,7,2,0,0,0.03,171,593406454
5,7,2,0,1,0.04,234,622247207
5,7,2,0,2,0.05,243,653751347
5,7,2,0,3,0.05,257,678969821
5,7,2,1,0,0.03,179,593406454
5,7,2,1,1,0.04,244,622247207
5,7,2,1,2,0.05,246,653751347
5,7,2,1,3,0.05,267,678969821
5,7,2,2,0,0.03,166,593406454
5,7,2,2,1,0.04,221,622247207
5,7,2,2,2,0.04,226,653751347
5,7,2,2,3,0.04,238,678969821
5,7,2,3,0,^,^,593406454
5,7,2,3,1,0.00,13,622247207
5,7,2,3,2,0.00,17,653751347
5,7,2,3,3,0.00,19,678969821
5,7,3,0,0,0.03,146,593406454
5,7,3,0,1,0.03,176,622247207
5,7,3,0,2,0.03,162,653751347
5,7,3,0,3,0.04,196,678969821
5,7,3,1,0,0.03,162,593406454
5,7,3,1,1,0.04,200,622247207
5,7,3,1,2,0.03,183,653751347
5,7,3,1,3,0.04,225,678969821
5,7,3,2,0,0.02,140,593406454
5,7,3,2,1,0.03,163,622247207
5,7,3,2,2,0.03,154,653751347
5,7,3,2,3,0.03,183,678969821
5,7,3,3,0,^,^,593406454
5,7,3,3,1,0.00,13,622247207
5,7,3,3,2,^,^,653751347
5,7,3,3,3,0.00,13,678969821
5,8,0,0,0,0.14,820,593406454
5,8,0,0,1,0.18,1035,622247207
5,8,0,0,2,0.18,1023,653751347
5,8,0,0,3,0.19,1165,678969821
5,8,0,1,0,0.15,880,593406454
5,8,0,1,1,0.19,1105,622247207
5,8,0,1,2,0.19,1083,653751347
5,8,0,1,3,0.21,1249,678969821
5,8,0,2,0,0.13,800,593406454
5,8,0,2,1,0.17,980,622247207
5,8,0,2,2,0.17,966,653751347
5,8,0,2,3,0.18,1087,678969821
5,8,0,3,0,0.00,20,593406454
5,8,0,3,1,0.01,55,622247207
5,8,0,3,2,0.01,57,653751347
5,8,0,3,3,0.01,78,678969821
5,8,1,0,0,0.03,179,593406454
5,8,1,0,1,0.04,205,622247207
5,8,1,0,2,0.04,210,653751347
5,8,1,0,3,0.04,257,678969821
5,8,1,1,0,0.03,188,593406454
5,8,1,1,1,0.04,217,622247207
5,8,1,1,2,0.04,220,653751347
5,8,1,1,3,0.05,270,678969821
5,8,1,2,0,0.03,177,593406454
5,8,1,2,1,0.03,197,622247207
5,8,1,2,2,0.03,201,653751347
5,8,1,2,3,0.04,253,678969821
5,8,1,3,0,^,^,593406454
5,8,1,3,1,^,^,622247207
5,8,1,3,2,^,^,653751347
5,8,1,3,3,^,^,678969821
5,8,2,0,0,0.06,330,593406454
5,8,2,0,1,0.08,468,622247207
5,8,2,0,2,0.08,462,653751347
5,8,2,0,3,0.08,500,678969821
5,8,2,1,0,0.06,345,593406454
5,8,2,1,1,0.08,487,622247207
5,8,2,1,2,0.08,471,653751347
5,8,2,1,3,0.09,518,678969821
5,8,2,2,0,0.05,323,593406454
5,8,2,2,1,0.08,445,622247207
5,8,2,2,2,0.07,434,653751347
5,8,2,2,3,0.08,461,678969821
5,8,2,3,0,^,^,593406454
5,8,2,3,1,0.00,23,622247207
5,8,2,3,2,0.00,28,653751347
5,8,2,3,3,0.01,39,678969821
5,8,3,0,0,0.05,311,593406454
5,8,3,0,1,0.06,362,622247207
5,8,3,0,2,0.06,351,653751347
5,8,3,0,3,0.07,408,678969821
5,8,3,1,0,0.06,347,593406454
5,8,3,1,1,0.07,401,622247207
5,8,3,1,2,0.07,392,653751347
5,8,3,1,3,0.08,461,678969821
5,8,3,2,0,0.05,300,593406454
5,8,3,2,1,0.06,338,622247207
5,8,3,2,2,0.06,331,653751347
5,8,3,2,3,0.06,373,678969821
5,8,3,3,0,0.00,11,593406454
5,8,3,3,1,0.00,24,622247207
5,8,3,3,2,0.00,20,653751347
5,8,3,3,3,0.01,35,678969821
5,9,0,0,0,0.12,690,593406454
5,9,0,0,1,0.15,868,622247207
5,9,0,0,2,0.16,887,653751347
5,9,0,0,3,0.17,951,678969821
5,9,0,1,0,0.13,759,593406454
5,9,0,1,1,0.16,932,622247207
5,9,0,1,2,0.16,938,653751347
5,9,0,1,3,0.18,1017,678969821
5,9,0,2,0,0.12,673,593406454
5,9,0,2,1,0.14,825,622247207
5,9,0,2,2,0.15,843,653751347
5,9,0,2,3,0.16,876,678969821
5,9,0,3,0,0.00,17,593406454
5,9,0,3,1,0.01,43,622247207
5,9,0,3,2,0.01,44,653751347
5,9,0,3,3,0.01,75,678969821
5,9,1,0,0,0.03,169,593406454
5,9,1,0,1,0.04,212,622247207
5,9,1,0,2,0.03,198,653751347
5,9,1,0,3,0.04,209,678969821
5,9,1,1,0,0.03,183,593406454
5,9,1,1,1,0.04,224,622247207
5,9,1,1,2,0.04,210,653751347
5,9,1,1,3,0.04,226,678969821
5,9,1,2,0,0.03,165,593406454
5,9,1,2,1,0.04,209,622247207
5,9,1,2,2,0.03,193,653751347
5,9,1,2,3,0.04,200,678969821
5,9,1,3,0,^,^,593406454
5,9,1,3,1,^,^,622247207
5,9,1,3,2,^,^,653751347
5,9,1,3,3,^,^,678969821
5,9,2,0,0,0.05,267,593406454
5,9,2,0,1,0.06,372,622247207
5,9,2,0,2,0.07,409,653751347
5,9,2,0,3,0.08,448,678969821
5,9,2,1,0,0.05,279,593406454
5,9,2,1,1,0.07,380,622247207
5,9,2,1,2,0.07,419,653751347
5,9,2,1,3,0.08,458,678969821
5,9,2,2,0,0.05,263,593406454
5,9,2,2,1,0.06,351,622247207
5,9,2,2,2,0.07,386,653751347
5,9,2,2,3,0.07,415,678969821
5,9,2,3,0,^,^,593406454
5,9,2,3,1,0.00,21,622247207
5,9,2,3,2,0.00,23,653751347
5,9,2,3,3,0.01,33,678969821
5,9,3,0,0,0.04,254,593406454
5,9,3,0,1,0.05,284,622247207
5,9,3,0,2,0.05,280,653751347
5,9,3,0,3,0.05,294,678969821
5,9,3,1,0,0.05,297,593406454
5,9,3,1,1,0.06,328,622247207
5,9,3,1,2,0.05,309,653751347
5,9,3,1,3,0.06,333,678969821
5,9,3,2,0,0.04,245,593406454
5,9,3,2,1,0.05,265,622247207
5,9,3,2,2,0.05,264,653751347
5,9,3,2,3,0.05,261,678969821
5,9,3,3,0,^,^,593406454
5,9,3,3,1,0.00,19,622247207
5,9,3,3,2,0.00,16,653751347
5,9,3,3,3,0.01,33,678969821
5,10,0,0,0,0.18,1066,593406454
5,10,0,0,1,0.23,1533,622247207
5,10,0,0,2,0.22,1449,653751347
5,10,0,0,3,0.23,1475,678969821
5,10,0,1,0,0.19,1157,593406454
5,10,0,1,1,0.25,1634,622247207
5,10,0,1,2,0.23,1550,653751347
5,10,0,1,3,0.24,1577,678969821
5,10,0,2,0,0.17,1027,593406454
5,10,0,2,1,0.22,1453,622247207
5,10,0,2,2,0.21,1377,653751347
5,10,0,2,3,0.21,1341,678969821
5,10,0,3,0,0.01,39,593406454
5,10,0,3,1,0.01,80,622247207
5,10,0,3,2,0.01,72,653751347
5,10,0,3,3,0.02,134,678969821
5,10,1,0,0,0.06,328,593406454
5,10,1,0,1,0.07,433,622247207
5,10,1,0,2,0.06,415,653751347
5,10,1,0,3,0.06,405,678969821
5,10,1,1,0,0.06,349,593406454
5,10,1,1,1,0.07,469,622247207
5,10,1,1,2,0.07,442,653751347
5,10,1,1,3,0.07,428,678969821
5,10,1,2,0,0.05,321,593406454
5,10,1,2,1,0.06,422,622247207
5,10,1,2,2,0.06,407,653751347
5,10,1,2,3,0.06,388,678969821
5,10,1,3,0,^,^,593406454
5,10,1,3,1,0.00,11,622247207
5,10,1,3,2,^,^,653751347
5,10,1,3,3,0.00,17,678969821
5,10,2,0,0,0.07,397,593406454
5,10,2,0,1,0.10,636,622247207
5,10,2,0,2,0.09,592,653751347
5,10,2,0,3,0.09,617,678969821
5,10,2,1,0,0.07,411,593406454
5,10,2,1,1,0.10,655,622247207
5,10,2,1,2,0.09,606,653751347
5,10,2,1,3,0.10,642,678969821
5,10,2,2,0,0.06,380,593406454
5,10,2,2,1,0.09,599,622247207
5,10,2,2,2,0.08,562,653751347
5,10,2,2,3,0.09,564,678969821
5,10,2,3,0,0.00,17,593406454
5,10,2,3,1,0.01,37,622247207
5,10,2,3,2,0.00,30,653751347
5,10,2,3,3,0.01,53,678969821
5,10,3,0,0,0.06,341,593406454
5,10,3,0,1,0.07,464,622247207
5,10,3,0,2,0.07,442,653751347
5,10,3,0,3,0.07,453,678969821
5,10,3,1,0,0.07,397,593406454
5,10,3,1,1,0.08,510,622247207
5,10,3,1,2,0.08,502,653751347
5,10,3,1,3,0.08,507,678969821
5,10,3,2,0,0.05,326,593406454
5,10,3,2,1,0.07,432,622247207
5,10,3,2,2,0.06,408,653751347
5,10,3,2,3,0.06,389,678969821
5,10,3,3,0,0.00,15,593406454
5,10,3,3,1,0.00,32,622247207
5,10,3,3,2,0.00,34,653751347
5,10,3,3,3,0.01,64,678969821
5,11,0,0,0,0.26,1557,593406454
5,11,0,0,1,0.30,2072,622247207
5,11,0,0,2,0.31,2367,653751347
5,11,0,0,3,0.31,2383,678969821
5,11,0,1,0,0.28,1699,593406454
5,11,0,1,1,0.33,2256,622247207
5,11,0,1,2,0.34,2567,653751347
5,11,0,1,3,0.33,2564,678969821
5,11,0,2,0,0.25,1520,593406454
5,11,0,2,1,0.28,1959,622247207
5,11,0,2,2,0.29,2213,653751347
5,11,0,2,3,0.28,2164,678969821
5,11,0,3,0,0.01,37,593406454
5,11,0,3,1,0.02,113,622247207
5,11,0,3,2,0.02,154,653751347
5,11,0,3,3,0.03,219,678969821
5,11,1,0,0,0.08,508,593406454
5,11,1,0,1,0.10,694,622247207
5,11,1,0,2,0.10,779,653751347
5,11,1,0,3,0.10,748,678969821
5,11,1,1,0,0.09,549,593406454
5,11,1,1,1,0.11,749,622247207
5,11,1,1,2,0.11,831,653751347
5,11,1,1,3,0.10,800,678969821
5,11,1,2,0,0.08,500,593406454
5,11,1,2,1,0.10,680,622247207
5,11,1,2,2,0.10,764,653751347
5,11,1,2,3,0.09,719,678969821
5,11,1,3,0,^,^,593406454
5,11,1,3,1,0.00,14,622247207
5,11,1,3,2,0.00,15,653751347
5,11,1,3,3,0.00,29,678969821
5,11,2,0,0,0.09,565,593406454
5,11,2,0,1,0.12,808,622247207
5,11,2,0,2,0.13,976,653751347
5,11,2,0,3,0.12,962,678969821
5,11,2,1,0,0.10,593,593406454
5,11,2,1,1,0.12,838,622247207
5,11,2,1,2,0.13,1015,653751347
5,11,2,1,3,0.13,997,678969821
5,11,2,2,0,0.09,550,593406454
5,11,2,2,1,0.11,755,622247207
5,11,2,2,2,0.12,893,653751347
5,11,2,2,3,0.11,865,678969821
5,11,2,3,0,0.00,15,593406454
5,11,2,3,1,0.01,53,622247207
5,11,2,3,2,0.01,83,653751347
5,11,2,3,3,0.01,97,678969821
5,11,3,0,0,0.08,484,593406454
5,11,3,0,1,0.08,570,622247207
5,11,3,0,2,0.08,612,653751347
5,11,3,0,3,0.09,673,678969821
5,11,3,1,0,0.09,557,593406454
5,11,3,1,1,0.10,669,622247207
5,11,3,1,2,0.10,721,653751347
5,11,3,1,3,0.10,767,678969821
5,11,3,2,0,0.08,470,593406454
5,11,3,2,1,0.08,524,622247207
5,11,3,2,2,0.07,556,653751347
5,11,3,2,3,0.08,580,678969821
5,11,3,3,0,0.00,14,593406454
5,11,3,3,1,0.01,46,622247207
5,11,3,3,2,0.01,56,653751347
5,11,3,3,3,0.01,93,678969821
5,12,0,0,0,0.31,1897,593406454
5,12,0,0,1,0.36,2650,622247207
5,12,0,0,2,0.35,3022,653751347
5,12,0,0,3,0.37,3392,678969821
5,12,0,1,0,0.34,2078,593406454
5,12,0,1,1,0.39,2880,622247207
5,12,0,1,2,0.38,3293,653751347
5,12,0,1,3,0.40,3680,678969821
5,12,0,2,0,0.30,1839,593406454
5,12,0,2,1,0.34,2513,622247207
5,12,0,2,2,0.33,2836,653751347
5,12,0,2,3,0.33,3082,678969821
5,12,0,3,0,0.01,58,593406454
5,12,0,3,1,0.02,137,622247207
5,12,0,3,2,0.02,186,653751347
5,12,0,3,3,0.03,310,678969821
5,12,1,0,0,0.11,650,593406454
5,12,1,0,1,0.12,932,622247207
5,12,1,0,2,0.13,1076,653751347
5,12,1,0,3,0.13,1209,678969821
5,12,1,1,0,0.12,719,593406454
5,12,1,1,1,0.13,997,622247207
5,12,1,1,2,0.14,1175,653751347
5,12,1,1,3,0.14,1303,678969821
5,12,1,2,0,0.11,642,593406454
5,12,1,2,1,0.12,912,622247207
5,12,1,2,2,0.12,1052,653751347
5,12,1,2,3,0.13,1169,678969821
5,12,1,3,0,^,^,593406454
5,12,1,3,1,0.00,20,622247207
5,12,1,3,2,0.00,24,653751347
5,12,1,3,3,0.00,40,678969821
5,12,2,0,0,0.12,701,593406454
5,12,2,0,1,0.14,1037,622247207
5,12,2,0,2,0.14,1178,653751347
5,12,2,0,3,0.14,1307,678969821
5,12,2,1,0,0.12,725,593406454
5,12,2,1,1,0.15,1088,622247207
5,12,2,1,2,0.14,1215,653751347
5,12,2,1,3,0.15,1374,678969821
5,12,2,2,0,0.11,679,593406454
5,12,2,2,1,0.13,973,622247207
5,12,2,2,2,0.13,1095,653751347
5,12,2,2,3,0.13,1159,678969821
5,12,2,3,0,0.00,22,593406454
5,12,2,3,1,0.01,64,622247207
5,12,2,3,2,0.01,83,653751347
5,12,2,3,3,0.02,148,678969821
5,12,3,0,0,0.09,546,593406454
5,12,3,0,1,0.09,681,622247207
5,12,3,0,2,0.09,768,653751347
5,12,3,0,3,0.10,876,678969821
5,12,3,1,0,0.10,634,593406454
5,12,3,1,1,0.11,795,622247207
5,12,3,1,2,0.11,903,653751347
5,12,3,1,3,0.11,1003,678969821
5,12,3,2,0,0.08,518,593406454
5,12,3,2,1,0.08,628,622247207
5,12,3,2,2,0.08,689,653751347
5,12,3,2,3,0.08,754,678969821
5,12,3,3,0,0.00,28,593406454
5,12,3,3,1,0.01,53,622247207
5,12,3,3,2,0.01,79,653751347
5,12,3,3,3,0.01,122,678969821
5,13,0,0,0,0.40,2288,593406454
5,13,0,0,1,0.45,3139,622247207
5,13,0,0,2,0.44,3763,653751347
5,13,0,0,3,0.45,4251,678969821
5,13,0,1,0,0.44,2531,593406454
5,13,0,1,1,0.49,3419,622247207
5,13,0,1,2,0.48,4066,653751347
5,13,0,1,3,0.49,4641,678969821
5,13,0,2,0,0.39,2232,593406454
5,13,0,2,1,0.43,2987,622247207
5,13,0,2,2,0.41,3509,653751347
5,13,0,2,3,0.40,3830,678969821
5,13,0,3,0,0.01,56,593406454
5,13,0,3,1,0.02,152,622247207
5,13,0,3,2,0.03,254,653751347
5,13,0,3,3,0.05,421,678969821
5,13,1,0,0,0.13,763,593406454
5,13,1,0,1,0.16,1096,622247207
